SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC50001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,16,9,3,0,0,0,35
SSC50002,7,0,3,7,6,4,0,0,0,30,0,3,4,0,3,3,0,0,0,13,49,32,94,150,151,91,26,3,0,587
SSC50003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,13,8,5,0,0,50
SSC50004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,8,3,0,0,20
SSC50005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,7,3,0,0,0,27
SSC50006,0,3,0,4,5,3,0,0,0,22,0,0,3,0,10,3,0,0,0,24,34,37,100,75,158,190,70,6,0,670
SSC50007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,10,3,5,0,0,32
SSC50008,5,33,45,47,49,37,13,0,0,229,8,21,38,44,60,37,7,0,0,226,186,421,709,766,926,684,114,15,0,3819
SSC50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC50010,0,5,17,4,4,10,3,0,3,41,0,3,6,15,9,10,0,0,0,42,61,103,233,291,304,194,46,9,3,1245
SSC50011,3,25,73,33,21,3,0,0,0,166,9,24,37,26,28,9,4,0,0,128,136,413,1201,751,541,178,35,3,3,3263
SSC50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,15
SSC50013,0,0,5,0,0,6,0,0,0,14,0,0,0,3,3,0,3,0,0,8,11,17,30,61,86,60,9,0,0,274
SSC50014,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,5,6,8,23,10,3,0,0,62
SSC50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SSC50016,0,4,0,3,9,0,0,0,0,13,0,0,0,3,3,0,0,0,0,8,20,16,25,67,58,39,18,3,0,235
SSC50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,12,3,0,0,45
SSC50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,9
SSC50019,0,0,0,0,0,0,0,0,0,4,0,3,4,0,6,5,0,0,0,21,15,12,13,19,29,27,10,0,0,122
SSC50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,14,7,5,0,0,33
SSC50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50022,0,15,23,11,24,16,0,0,0,91,3,11,19,29,42,33,19,0,3,153,159,319,588,626,700,588,210,38,4,3231
SSC50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,11,3,3,0,0,30
SSC50024,0,3,16,3,5,11,4,0,0,48,0,6,14,24,21,15,3,0,0,97,105,208,351,416,449,395,98,11,0,2036
SSC50025,0,0,0,6,7,6,0,0,0,16,3,0,0,0,7,4,0,0,0,13,20,7,22,59,79,59,13,0,0,257
SSC50026,5,26,55,31,40,32,11,0,0,194,17,40,49,59,63,41,12,0,0,274,236,521,1104,963,951,781,187,9,3,4750
SSC50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,4,0,0,27
SSC50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9
SSC50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,3,0,0,0,30
SSC50030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,9,5,24,5,3,0,0,47
SSC50031,0,4,10,15,15,10,3,0,0,59,3,0,16,11,16,10,11,3,0,75,54,112,273,266,311,258,80,10,0,1380
SSC50032,4,6,10,14,14,3,0,0,0,53,0,7,15,15,5,6,3,0,0,59,57,111,320,299,245,123,37,3,0,1193
SSC50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50034,0,0,8,3,3,0,0,0,0,10,4,3,6,3,6,5,0,0,0,34,21,35,161,152,95,76,26,0,0,569
SSC50035,3,10,20,10,28,10,3,0,0,84,8,12,20,37,42,22,14,4,0,155,179,292,452,606,823,485,151,22,3,3015
SSC50036,7,17,36,48,40,17,3,0,0,165,5,16,39,89,56,13,6,0,0,228,349,389,906,1429,1136,422,86,4,0,4730
SSC50037,8,11,50,38,10,6,0,0,0,122,6,9,32,42,23,9,0,0,0,119,132,236,959,1060,495,208,39,3,0,3139
SSC50038,0,0,3,0,3,3,0,0,0,15,0,0,4,3,3,5,0,0,0,20,37,26,58,67,129,144,31,9,0,498
SSC50039,19,32,58,58,48,27,6,0,0,250,20,11,45,62,52,42,12,3,0,242,422,499,1433,1568,1384,878,173,11,0,6369
SSC50040,11,28,84,59,34,18,3,0,0,230,8,26,65,50,35,11,3,0,0,200,248,517,1607,1439,952,381,85,8,0,5241
SSC50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9
SSC50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,9,0,0,0,34
SSC50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,0,0,14
SSC50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,25
SSC50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,3,0,0,0,13
SSC50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC50048,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,27,21,34,31,15,0,0,137
SSC50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
SSC50050,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,3,5,3,5,0,0,20
SSC50051,3,0,0,10,0,3,0,0,0,22,3,5,4,4,5,11,6,0,0,31,32,27,86,104,122,113,30,9,0,505
SSC50052,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,3,9,9,33,13,7,4,0,87
SSC50053,3,19,88,32,45,20,5,0,0,210,10,20,64,49,51,27,12,6,0,240,175,429,1479,1058,890,580,160,25,0,4791
SSC50054,31,87,192,131,90,48,13,0,0,584,20,60,206,148,109,58,18,0,0,620,810,1586,4456,3595,2795,1236,201,14,0,14701
SSC50055,8,30,78,42,39,23,7,0,0,224,12,40,112,84,56,33,5,5,0,344,177,612,1996,1083,764,487,123,16,0,5254
SSC50056,0,0,0,0,3,5,0,0,0,9,3,0,0,0,0,4,0,0,0,9,6,10,28,31,46,80,28,0,0,232
SSC50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6
SSC50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,3,0,0,33
SSC50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50061,24,54,88,89,116,60,13,3,0,447,19,50,99,100,135,68,11,6,0,493,592,996,1690,1679,2340,1545,228,18,0,9088
SSC50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,16
SSC50063,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,4,8,3,0,25
SSC50064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,17
SSC50065,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,25
SSC50066,0,3,3,0,0,0,0,0,0,10,4,0,0,0,5,0,0,0,0,11,14,10,32,29,45,27,12,0,0,166
SSC50067,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,50,34,25,11,0,0,0,133
SSC50068,6,9,20,10,15,5,5,0,0,70,0,4,10,8,13,5,5,0,0,47,69,135,301,208,229,142,41,0,0,1121
SSC50069,12,43,107,52,33,16,0,0,0,262,8,25,72,53,38,15,6,0,0,218,199,520,1738,1114,688,274,26,7,0,4552
SSC50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,32,24,27,17,3,3,0,106
SSC50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,16
SSC50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11
SSC50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7
SSC50075,0,3,0,3,7,3,0,0,0,20,4,5,0,3,9,3,0,0,0,21,42,36,33,101,128,64,22,0,0,422
SSC50076,0,0,5,0,0,0,0,0,0,5,0,9,45,39,35,16,3,0,0,145,0,57,532,453,337,155,15,0,0,1547
SSC50077,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,9,20,14,9,46,28,13,5,0,148
SSC50078,4,24,45,48,42,26,6,0,0,198,8,13,42,49,40,28,4,0,0,193,212,387,1162,1212,1157,757,196,8,0,5095
SSC50079,0,4,11,12,10,8,7,0,0,50,0,8,15,13,13,19,0,0,0,65,114,186,327,360,410,309,78,5,0,1803
SSC50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50081,4,14,30,25,10,0,0,0,0,81,3,9,36,36,17,8,3,0,0,116,95,149,612,624,371,149,17,0,0,2014
SSC50082,0,7,14,13,13,6,3,0,0,60,5,7,15,11,13,11,0,3,0,56,92,98,231,307,292,240,45,0,0,1300
SSC50083,3,23,73,54,70,35,12,0,0,270,6,29,87,93,73,31,10,0,0,326,275,563,1879,1835,1571,1076,200,13,3,7420
SSC50084,0,0,6,3,0,3,0,0,0,12,0,3,3,4,0,3,0,0,0,18,41,52,144,119,135,103,18,0,0,613
SSC50085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,25,27,13,7,0,0,90
SSC50086,3,6,18,17,19,8,5,0,0,74,10,15,31,24,31,11,4,0,0,121,104,154,490,522,528,349,99,11,0,2267
SSC50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,0,0,0,35
SSC50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,3,0,0,0,24
SSC50090,9,13,47,29,23,23,3,0,0,142,7,23,78,48,37,17,9,0,0,221,151,345,1088,779,551,402,102,10,0,3432
SSC50091,9,9,28,24,25,18,3,0,0,108,0,7,33,28,29,21,9,0,0,124,136,241,613,661,579,375,92,12,0,2708
SSC50092,3,4,7,11,11,11,3,0,0,58,7,11,8,9,25,15,4,0,0,81,118,119,178,310,364,241,54,3,0,1386
SSC50093,14,21,53,41,41,35,4,0,0,216,7,10,52,55,42,43,3,0,0,212,204,354,850,820,905,742,123,4,0,3994
SSC50094,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,8,3,10,9,23,11,5,0,0,73
SSC50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,6,0,0,0,20
SSC50096,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,16
SSC50097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,22,10,6,0,0,59
SSC50098,11,24,58,43,42,12,0,0,0,185,11,31,48,61,44,20,3,0,0,216,201,345,1021,987,827,424,65,4,0,3878
SSC50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,18
SSC50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,21,12,8,9,4,3,0,69
SSC50101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,10,24,17,9,0,0,76
SSC50102,3,12,38,29,8,10,3,0,0,102,8,6,26,12,11,6,0,0,0,76,96,174,548,446,386,332,43,0,0,2032
SSC50103,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,14,10,8,9,16,34,35,10,0,0,113
SSC50104,3,9,9,13,20,10,0,0,0,57,0,3,4,11,11,5,3,0,0,38,25,66,141,152,154,140,31,0,0,710
SSC50105,3,23,68,27,18,13,3,0,0,151,6,18,54,34,28,15,3,0,0,163,121,380,1103,681,515,350,97,9,0,3251
SSC50106,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,5,6,19,29,32,16,6,6,0,118
SSC50107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10,5,28,19,36,15,5,0,0,110
SSC50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8
SSC50109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,14,12,11,15,5,0,66
SSC50110,0,8,38,27,19,12,4,0,0,112,11,22,31,50,38,14,3,0,0,172,155,249,556,663,537,271,37,3,0,2469
SSC50111,6,26,48,17,19,9,5,0,0,124,7,35,56,22,22,17,3,3,0,170,156,645,1193,516,342,201,61,10,3,3117
SSC50112,4,3,3,9,8,0,8,0,0,38,0,0,0,7,3,6,0,0,0,18,53,65,127,130,162,145,26,3,0,708
SSC50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,19
SSC50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50115,3,10,51,30,6,7,3,0,0,113,6,9,38,43,22,7,0,0,0,125,127,239,978,896,428,175,23,0,0,2869
SSC50116,0,0,0,3,0,3,0,0,0,12,0,0,4,3,3,3,4,0,0,12,11,21,59,64,93,108,37,3,0,390
SSC50117,9,20,27,27,31,22,3,0,0,142,3,7,22,37,23,12,3,0,0,103,174,268,496,591,706,596,106,11,0,2956
SSC50118,0,0,0,3,3,3,0,0,0,8,0,0,0,0,5,0,0,0,0,14,17,28,27,43,102,71,26,0,0,315
SSC50119,9,7,18,10,19,13,3,3,0,89,5,10,21,32,33,21,16,0,0,142,175,275,524,624,784,545,176,20,3,3133
SSC50120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC50121,0,0,3,4,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,5,3,3,8,8,24,25,4,0,0,81
SSC50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,12
SSC50123,0,4,11,6,7,3,0,0,0,34,0,3,10,4,7,3,0,0,0,26,25,67,286,176,114,61,9,0,0,735
SSC50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,3,0,0,0,34
SSC50126,0,0,3,0,3,3,4,0,0,17,0,3,3,6,10,9,0,0,0,26,16,40,58,85,111,103,45,7,0,474
SSC50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50129,0,0,6,9,3,4,0,0,0,22,0,3,7,3,4,7,0,0,0,24,35,22,99,133,139,102,25,3,0,556
SSC50130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,12,6,3,0,0,45
SSC50131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,9,3,3,0,0,33
SSC50132,0,0,3,5,3,0,0,0,0,12,3,3,3,7,10,4,0,0,0,25,30,46,61,95,150,119,26,8,3,532
SSC50133,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,3,9,10,5,0,0,35
SSC50134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,23
SSC50135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,14
SSC50136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,8,11,3,0,0,32
SSC50137,4,0,4,3,3,0,0,0,0,17,0,4,4,3,3,8,0,0,0,17,20,42,97,126,126,98,13,3,0,523
SSC50138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,9
SSC50139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,25
SSC50140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,6,0,10,34,15,8,5,0,77
SSC50141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,15
SSC50142,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,4,3,3,11,14,29,23,3,0,0,94
SSC50143,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,4,7,14,17,23,10,0,0,0,78
SSC50144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,13,11,3,0,0,51
SSC50146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,0,0,0,25
SSC50147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50148,3,8,12,16,16,17,3,0,0,79,5,9,21,21,32,22,0,3,0,113,153,230,375,551,626,404,117,13,0,2477
SSC50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5
SSC50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,19,10,3,0,43
SSC50152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,0,0,0,15
SSC50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,20
SSC50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,11,7,3,0,0,0,28
SSC50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,21
SSC50157,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,7,5,15,12,7,0,0,47
SSC50158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,6,6,4,0,0,38
SSC50159,13,15,27,26,21,15,0,0,0,129,9,12,25,22,19,22,0,0,0,105,125,214,518,451,523,348,62,3,0,2238
SSC50160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,3,0,0,29
SSC50161,0,0,0,4,5,3,0,0,0,7,0,4,0,5,5,3,0,0,0,20,14,24,31,52,77,87,19,3,0,302
SSC50162,3,0,3,0,3,5,0,0,0,14,3,0,0,4,3,0,0,0,0,9,10,14,16,55,68,39,14,0,0,222
SSC50163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,9,3,0,0,32
SSC50164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,12,0,0,0,38
SSC50165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,3,10,5,18,16,0,0,53
SSC50166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,3,0,0,24
SSC50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,17,18,5,0,0,0,41
SSC50168,4,0,0,5,3,3,3,0,0,16,0,0,3,4,8,0,0,0,0,16,29,19,52,80,83,60,26,3,0,355
SSC50169,0,0,4,3,3,3,0,0,0,18,0,0,3,6,6,0,3,0,0,26,28,33,92,127,158,133,39,8,0,613
SSC50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,12
SSC50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,16
SSC50172,0,0,0,4,0,0,0,0,0,6,0,0,0,3,3,0,6,0,0,12,17,12,36,78,89,72,36,13,0,340
SSC50173,0,16,38,14,8,4,0,0,0,79,0,16,42,21,5,3,0,0,0,91,41,245,893,402,217,89,6,3,0,1900
SSC50174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,5,14,6,6,0,0,40
SSC50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,19
SSC50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,17
SSC50177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,4,37,24,54,49,12,0,0,184
SSC50178,0,3,4,13,8,3,0,0,0,29,3,3,11,8,3,0,3,0,0,32,43,87,199,202,219,115,39,3,0,910
SSC50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50180,3,3,3,8,10,6,3,0,0,43,7,3,0,3,9,16,8,3,0,48,69,57,115,223,287,274,81,14,0,1118
SSC50181,3,0,3,0,4,3,0,0,0,13,0,0,0,7,3,6,0,0,0,16,35,30,39,95,119,81,18,3,0,424
SSC50182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,15
SSC50183,3,8,6,9,12,14,9,0,0,59,0,5,4,10,18,9,4,0,0,56,115,107,256,373,377,303,96,5,0,1632
SSC50184,3,0,0,13,9,3,0,0,0,24,0,0,0,3,9,0,0,0,0,14,34,32,55,113,134,60,3,0,0,427
SSC50185,0,0,3,3,6,0,0,0,0,13,0,0,0,3,3,3,0,0,0,12,13,26,82,92,97,55,19,3,0,386
SSC50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,9
SSC50187,0,13,10,6,7,3,0,0,0,38,6,8,12,19,19,7,0,0,0,74,63,140,325,243,221,112,16,0,0,1115
SSC50188,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,3,10,17,42,30,8,4,0,125
SSC50189,3,3,3,0,0,4,0,0,0,12,0,0,0,0,0,3,4,0,0,10,8,21,32,39,80,51,31,3,0,271
SSC50190,7,6,20,16,13,19,4,0,0,82,3,11,17,24,17,17,5,3,0,87,63,101,387,364,339,316,71,11,0,1657
SSC50191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,8,18,18,18,9,0,0,0,72
SSC50192,0,0,4,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,4,5,13,24,11,20,4,0,0,83
SSC50193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,3,4,7,19,24,22,9,0,0,79
SSC50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,12,10,19,16,9,0,0,67
SSC50196,0,0,7,0,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,7,4,10,65,52,60,66,32,3,0,296
SSC50197,3,3,3,3,0,0,3,0,0,21,3,0,3,0,7,6,0,0,0,26,39,30,49,96,125,88,31,11,0,478
SSC50198,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,11
SSC50199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,18
SSC50200,4,5,21,18,7,11,0,0,0,61,9,15,23,22,19,6,3,0,0,91,63,119,438,358,275,182,29,0,0,1459
SSC50201,3,9,27,18,19,22,8,0,0,116,0,5,25,26,32,25,12,4,0,140,162,300,586,713,757,619,212,13,4,3368
SSC50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SSC50203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,11,15,17,0,5,0,51
SSC50204,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,17,10,13,3,0,0,52
SSC50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,13
