SSC_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
SSC51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51379,11,0,0,0,0,0,21,3,0,0,0,0,0,3,3,0,0,0,7,0,7,3,0,3,0,0,0,11,7,4,3,0,0,0,12,5,4,0,0,0,0,13,9,3,3,0,0,0,14,3,14,0,0,4,0,20,6,4,5,0,0,0,15,17,10,3,5,0,0,31,9,13,6,0,0,0,27,18,19,8,4,3,0,51,3,13,0,0,0,0,19,8,12,3,0,0,0,21,15,16,3,0,0,0,33,19,12,4,0,0,0,41,8,0,3,0,0,0,9,6,3,0,0,0,0,13,12,3,3,0,0,0,21,159,120,51,13,21,3,371
SSC51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,11
SSC51381,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4
SSC51382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,12,0,7,0,0,0,0,4,4,0,0,4,0,0,9,3,6,0,0,0,0,11,4,3,0,3,0,0,10,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,24,18,4,7,12,0,66
SSC51383,17,23,11,0,0,4,49,3,3,4,3,0,0,8,8,3,3,0,0,0,17,0,8,7,0,3,0,17,5,13,3,3,0,0,27,11,14,11,0,4,0,35,10,23,7,3,0,0,45,11,44,7,0,0,3,70,18,54,18,3,4,0,97,43,56,16,11,6,0,135,29,54,20,3,3,0,102,56,132,39,11,9,0,243,16,84,10,8,0,0,121,32,89,27,4,3,0,154,43,170,40,11,8,3,268,67,188,55,13,4,0,337,23,41,6,0,3,4,73,6,19,10,3,0,0,46,18,40,12,7,4,0,75,419,1056,307,84,55,19,1929
SSC51384,0,3,3,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,3,0,0,0,6,0,0,3,0,0,0,4,11,5,3,3,0,0,20,9,6,4,3,3,0,22,11,13,6,3,0,0,28,11,10,4,3,0,0,28,3,18,0,0,0,0,23,3,5,4,0,0,0,9,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,68,60,33,20,9,3,189
SSC51385,7,4,7,3,3,0,23,3,0,3,0,3,0,9,8,3,4,3,4,0,23,3,0,4,0,4,0,11,10,11,3,0,4,0,28,16,3,4,0,3,0,32,12,26,7,3,5,0,55,12,19,8,6,3,0,50,18,31,13,3,0,0,66,18,25,8,12,7,0,70,17,13,7,5,0,0,48,38,56,24,8,8,3,132,17,25,13,4,0,3,59,15,20,0,4,0,0,41,38,46,14,0,0,0,94,44,52,22,3,4,0,126,4,11,3,0,0,0,26,4,0,0,0,4,0,15,11,16,3,0,3,0,43,295,370,143,62,59,16,939
SSC51386,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,8,3,0,0,0,3,0,5,8,5,0,0,3,0,18,3,4,3,3,3,0,15,9,10,5,0,0,0,22,15,13,3,3,4,0,35,7,17,7,0,0,0,25,8,18,8,3,0,0,33,6,8,3,0,0,0,20,7,9,0,0,0,0,17,3,5,0,0,0,0,12,3,0,0,0,0,0,5,4,3,0,0,0,0,9,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,86,95,40,16,21,7,264
SSC51387,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5
SSC51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,3,0,0,0,36
SSC51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51391,3,0,3,0,0,0,9,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,3,0,9,3,4,3,0,0,0,9,11,3,3,0,0,0,19,3,4,8,0,0,0,16,7,13,5,0,0,0,32,8,11,0,3,6,0,33,13,22,0,3,0,0,39,23,20,4,4,6,0,53,11,8,0,3,0,0,24,13,17,0,4,0,0,32,10,10,8,0,6,0,34,32,33,7,3,0,0,72,3,13,3,0,0,0,19,0,3,0,0,0,0,9,8,4,0,0,0,0,15,150,187,46,27,21,4,435
SSC51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC51393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,5,0,0,0,0,5,0,4,0,0,0,0,6,0,5,0,0,0,0,5,4,4,3,0,0,0,11,3,8,10,0,0,0,20,0,3,3,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,5,23,36,28,6,7,0,94
SSC51394,20,25,6,0,5,6,59,0,0,0,0,0,0,6,5,6,8,3,4,0,21,7,4,7,0,0,0,13,8,11,7,0,4,0,31,7,18,16,0,0,0,41,14,19,13,3,3,0,51,7,10,12,4,0,0,42,10,33,12,0,3,0,62,13,34,12,3,0,0,68,9,13,5,3,0,0,34,19,56,25,3,3,0,110,6,18,6,4,7,0,41,21,34,14,4,3,0,73,21,48,12,0,7,0,94,53,113,36,3,4,3,218,32,55,22,0,3,0,111,18,57,20,3,3,0,99,15,18,13,3,3,3,53,295,582,237,35,53,12,1219
SSC51395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,3,0,0,11
SSC51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51397,6,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,8,3,3,0,0,0,0,5,6,3,5,0,0,0,15,3,3,3,0,0,0,5,8,4,0,0,0,0,14,8,8,9,3,3,0,30,5,5,6,0,0,0,18,4,13,3,0,3,0,25,5,13,3,0,0,0,23,16,20,8,4,7,0,52,6,14,3,0,0,0,17,6,10,4,0,0,0,15,12,14,5,0,3,0,31,10,27,7,3,0,0,56,4,11,4,0,0,0,18,3,0,0,0,0,0,5,4,10,4,0,0,0,17,117,155,74,12,20,0,368
SSC51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51399,3,3,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,0,0,0,6,0,0,4,0,0,0,5,0,3,0,0,0,0,11,8,3,0,0,0,0,6,0,9,3,0,0,0,13,3,6,3,0,0,0,15,4,13,3,0,0,0,18,3,7,0,0,0,0,16,13,14,11,0,0,0,30,0,4,3,0,0,0,8,0,0,3,0,0,0,5,3,9,3,0,0,0,17,7,19,3,0,0,0,30,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,3,0,0,0,12,46,102,52,8,4,0,208
SSC51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,0,0,3,0,5,0,0,0,0,7,0,3,0,0,0,0,10,0,0,4,0,0,0,3,4,9,5,0,0,0,19,0,3,0,0,0,0,5,0,4,0,0,0,0,4,3,10,3,0,0,0,11,3,6,3,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,11,35,47,16,3,0,0,99
SSC51401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51402,3,0,0,3,0,0,6,3,0,0,0,0,0,5,5,0,3,0,0,0,7,4,0,3,0,3,0,12,5,5,4,4,7,0,27,0,5,3,4,3,0,23,11,3,9,3,3,0,27,11,16,4,5,6,0,42,4,17,6,5,6,0,44,24,36,7,3,3,0,73,13,35,0,8,3,0,62,18,23,4,3,6,0,53,5,10,5,0,3,0,20,3,3,0,0,0,0,8,8,10,3,3,0,0,20,0,4,0,0,0,0,10,0,3,3,0,0,0,7,0,0,0,0,0,0,4,0,6,3,0,5,0,22,131,187,55,51,41,11,474
SSC51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51405,26,13,3,4,3,0,49,5,0,0,0,0,0,7,0,4,0,0,0,0,7,4,5,0,0,0,0,11,3,3,3,0,3,0,13,3,3,3,0,0,0,9,10,14,4,0,4,0,31,7,8,3,4,0,0,25,9,8,4,0,3,0,23,10,10,0,0,3,0,27,10,6,3,3,0,0,21,23,26,6,3,3,0,60,7,4,0,3,0,0,20,9,10,5,0,0,0,24,26,11,4,0,0,0,39,41,56,11,9,5,0,123,33,40,8,0,3,0,85,26,65,15,0,0,0,115,8,5,4,0,0,0,15,258,288,74,30,41,6,699
SSC51406,13,10,8,0,3,0,30,0,0,0,0,0,0,3,4,8,0,3,0,0,18,3,4,0,0,3,0,16,8,12,4,0,3,0,31,8,12,8,3,5,0,41,19,14,13,8,3,0,55,20,41,16,0,6,0,85,28,51,10,10,3,0,103,32,54,13,8,7,4,119,28,49,11,9,3,0,96,44,123,30,13,6,3,212,29,86,7,5,4,3,141,30,50,5,6,3,0,94,59,111,33,7,3,0,214,63,107,27,12,6,3,214,13,15,4,0,0,0,37,5,12,6,0,0,0,22,14,31,15,0,3,0,57,432,790,224,76,64,21,1602
SSC51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6
SSC51408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,3,3,3,0,0,0,7,4,7,0,0,0,0,8,10,3,6,0,0,0,17,4,4,0,0,0,0,14,5,7,0,0,0,0,17,0,10,0,0,0,0,11,0,0,0,0,0,0,4,0,5,0,0,3,0,15,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,41,55,19,8,7,0,132
SSC51409,12,5,6,3,3,0,38,6,0,0,0,0,0,10,10,0,4,0,3,0,23,7,3,4,3,11,0,24,14,10,7,4,11,0,51,23,11,7,4,3,0,50,23,14,18,9,10,0,67,27,32,14,0,11,0,80,19,28,11,9,4,3,70,38,47,21,13,13,0,126,31,38,9,4,6,0,89,35,46,14,13,3,3,111,27,27,8,0,0,0,65,9,18,6,0,6,0,37,29,32,17,6,4,0,82,28,26,16,0,3,3,77,9,7,7,0,0,0,27,0,9,0,0,0,0,14,15,7,9,3,0,0,37,350,368,171,77,98,13,1076
SSC51410,8,9,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,4,3,3,0,0,0,0,8,5,6,0,0,0,0,13,3,3,0,0,0,0,9,3,3,3,0,0,0,9,3,0,0,0,0,0,11,3,0,0,0,0,0,9,0,0,0,0,0,0,6,12,14,5,0,3,0,34,3,3,0,0,0,0,11,5,4,0,0,3,0,9,7,0,0,0,0,0,9,5,29,9,0,3,0,44,12,23,17,0,0,0,49,24,74,23,3,4,0,124,0,8,3,0,0,0,13,97,182,70,10,21,6,386
SSC51411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SSC51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
