SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC50155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,5,8,3,0,49
SSC50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,3,3,13,10,3,0,33
SSC50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,7,3,9,8,19,17,17,4,0,88
SSC50158,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,10,14,4,0,0,52
SSC50159,5,0,9,4,9,29,29,19,3,106,0,4,0,3,6,3,0,0,0,14,25,44,103,87,91,93,51,23,5,521,178,345,799,670,720,561,267,78,21,3634
SSC50160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,4,0,5,6,11,3,0,0,39
SSC50161,0,0,0,0,3,5,11,4,4,27,0,0,0,0,0,0,0,0,0,0,3,0,4,10,8,17,13,9,4,59,18,39,47,82,117,180,157,54,10,695
SSC50162,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,22,14,17,27,64,84,67,49,23,0,343
SSC50163,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,4,10,12,13,10,3,0,59
SSC50164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,11,14,17,12,0,0,61
SSC50165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,10,5,5,5,16,8,26,24,0,0,86
SSC50166,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,3,12,4,3,0,0,35
SSC50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,13,17,7,0,0,0,55
SSC50168,0,0,0,0,0,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,5,21,19,23,62,93,90,80,81,35,12,506
SSC50169,0,0,0,0,0,5,6,15,3,32,0,0,0,0,0,0,0,0,0,0,6,3,3,5,15,17,15,5,0,69,26,42,114,147,190,212,132,49,20,927
SSC50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,3,0,0,16
SSC50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,8,0,0,0,0,23
SSC50172,0,0,0,0,3,3,11,8,7,34,3,0,0,0,0,0,0,0,0,3,0,3,3,7,19,22,12,16,11,95,19,16,55,101,135,152,133,80,34,727
SSC50173,0,0,6,5,9,9,6,0,0,29,0,0,9,10,4,0,0,0,0,22,3,22,65,37,20,9,0,0,0,155,55,321,1120,510,291,132,42,8,0,2491
SSC50174,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,3,4,4,8,14,18,12,3,0,64
SSC50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,6,11,10,6,0,0,35
SSC50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,6,10,3,3,4,3,3,0,0,31
SSC50177,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,12,3,5,0,40,3,12,50,26,70,85,60,28,4,335
SSC50178,0,0,3,0,4,7,13,17,6,43,0,0,3,7,3,4,0,0,0,18,11,11,24,17,20,18,23,8,5,144,69,146,280,289,296,208,157,105,56,1605
SSC50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC50180,0,0,0,3,3,9,25,24,10,74,0,0,0,0,3,0,0,5,0,5,9,4,17,23,51,50,55,34,11,248,77,80,171,314,409,487,462,186,72,2258
SSC50181,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,3,14,14,12,9,3,0,52,34,43,50,122,157,119,80,21,5,630
SSC50182,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,6,4,12,4,3,0,27
SSC50183,0,0,0,0,3,9,22,50,42,133,0,0,3,0,0,0,0,3,0,9,9,3,26,36,35,43,75,139,168,539,89,148,347,485,473,508,578,445,345,3418
SSC50184,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,8,12,7,7,0,0,0,45,28,35,73,133,148,72,13,3,0,514
SSC50185,0,0,5,0,0,3,17,4,3,34,0,0,0,0,3,0,0,3,0,8,9,14,34,30,37,25,16,12,6,183,31,52,141,151,159,114,88,36,12,783
SSC50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,5,0,0,0,0,13
SSC50187,0,5,8,3,12,8,10,0,0,51,0,0,4,5,9,3,0,0,0,21,13,12,38,26,38,24,23,11,3,195,106,233,534,405,351,215,119,39,9,2004
SSC50188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,5,6,3,0,28,6,9,14,16,62,46,31,13,3,195
SSC50189,3,0,0,5,0,3,11,11,6,32,0,0,0,0,0,0,0,0,0,3,0,7,7,9,19,15,13,19,22,105,24,35,70,65,118,89,106,66,38,611
SSC50190,3,3,14,18,10,30,26,20,8,121,0,3,0,5,0,4,3,4,0,20,37,40,154,150,119,122,76,22,11,727,112,202,686,618,569,566,249,86,22,3117
SSC50191,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,13,5,5,22,19,26,13,8,0,0,97
SSC50192,0,0,3,0,0,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,4,0,10,0,10,9,5,3,0,44,8,11,32,26,29,42,23,13,6,200
SSC50193,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,4,13,20,22,27,13,4,0,111
SSC50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50195,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,8,0,0,21,3,3,14,10,26,38,25,7,3,126
SSC50196,0,0,0,0,5,7,15,8,6,38,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,10,20,8,4,56,12,18,77,75,75,108,119,52,18,553
SSC50197,3,3,4,0,3,8,20,24,7,67,0,0,0,0,0,0,3,0,0,5,4,5,4,8,16,21,17,13,0,93,54,54,89,136,178,156,131,66,11,869
SSC50198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,4,4,0,0,19
SSC50199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,4,0,6,11,6,3,0,37
SSC50200,0,0,6,3,5,8,10,0,0,33,0,0,0,0,0,0,0,0,0,3,11,21,85,73,49,31,15,0,0,289,70,169,593,499,354,254,77,4,3,2025
SSC50201,3,0,0,0,4,10,25,45,40,133,0,3,8,6,4,4,3,3,0,30,10,9,17,33,35,41,70,86,134,438,206,474,768,914,975,972,934,518,368,6130
SSC50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC50203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,3,5,15,19,12,0,4,0,69
SSC50204,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,13,16,12,18,24,3,3,94
SSC50205,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,10,12,5,4,0,33
SSC50206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8
SSC50207,0,0,9,3,10,24,39,31,13,122,0,0,0,0,0,0,0,0,0,4,44,41,73,93,82,84,42,27,9,504,214,357,572,732,834,657,428,137,32,3954
SSC50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50209,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,9,6,3,4,0,38
SSC50210,0,0,0,0,7,18,32,30,46,127,0,3,3,3,0,3,0,0,3,18,15,17,61,47,53,68,54,44,38,391,68,184,454,437,568,597,450,222,181,3167
SSC50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7
SSC50212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,3,0,19
SSC50213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,15,0,0,17,8,6,15,3,0,0,43
SSC50214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,8,8,17,4,3,5,42
SSC50215,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,7,0,0,26
SSC50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50217,0,0,0,0,0,0,4,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,10,3,5,3,47,28,27,102,106,117,84,63,26,6,557
SSC50218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7
SSC50219,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,54,201,116,58,14,10,0,0,448,0,60,201,113,63,22,14,3,3,481
SSC50220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC50221,0,0,3,0,0,3,4,3,0,17,0,0,0,0,0,0,0,0,0,8,7,4,12,19,27,9,7,5,0,85,115,219,311,606,669,372,125,25,3,2447
SSC50222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,21,3,5,25,48,43,31,25,3,6,189
SSC50223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,9,0,0,9,13,12,26,13,4,0,79
SSC50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,0,3,0,12
SSC50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC50226,0,0,0,0,0,0,6,10,4,20,0,0,0,0,0,4,3,0,0,11,11,27,72,41,44,56,24,18,3,293,62,231,587,341,288,349,175,75,17,2127
SSC50227,0,0,3,0,3,4,19,35,17,81,0,6,3,3,5,3,0,0,0,19,5,6,28,14,21,40,31,35,11,204,45,100,193,186,231,270,281,217,82,1612
SSC50228,4,3,15,16,14,10,24,16,5,104,0,0,3,6,9,9,0,5,0,33,88,117,231,227,172,71,79,35,5,1028,535,944,2259,2178,1671,727,546,192,39,9092
SSC50229,3,3,13,12,24,40,46,42,23,207,0,0,11,13,0,3,6,3,0,38,37,62,202,126,110,60,35,25,17,673,417,1081,3324,2125,1508,1016,577,235,89,10381
SSC50230,4,3,4,8,13,17,20,4,3,72,0,0,0,3,3,3,3,0,0,14,30,40,147,133,107,86,50,18,0,611,139,248,893,890,802,634,281,74,9,3967
SSC50231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,8,3,10,13,9,3,3,56
SSC50232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,3,0,0,0,8
SSC50233,0,0,0,0,3,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,3,3,0,28,10,5,26,23,26,29,28,10,0,166
SSC50234,0,0,3,5,10,7,24,35,27,114,0,0,0,0,0,0,3,0,0,11,8,9,25,14,27,34,28,45,30,226,53,115,244,211,244,176,197,265,128,1634
SSC50235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,8,3,0,38
SSC50236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,14
SSC50237,0,0,6,3,7,8,3,0,0,30,0,0,0,0,0,7,7,7,4,23,4,0,4,6,3,8,0,0,0,28,37,79,141,85,68,58,15,6,4,488
SSC50238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,8,0,0,0,0,0,0,17
SSC50239,0,3,9,16,20,26,33,18,7,125,0,3,11,11,6,7,3,3,0,42,16,18,47,37,48,53,32,17,23,286,160,265,697,529,594,564,373,136,54,3370
SSC50240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,5,3,9,0,0,0,23
SSC50241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,13
SSC50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,9,4,8,0,0,47
SSC50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,5,0,0,0,0,11
SSC50244,10,10,28,76,103,115,135,95,30,599,4,0,38,26,28,35,31,18,11,185,104,294,524,452,264,154,114,94,75,2067,1157,2510,4691,5215,4988,3277,1863,699,213,24607
SSC50245,0,8,16,21,16,32,35,33,27,184,0,3,17,3,7,11,10,6,9,64,14,76,155,84,34,45,36,21,10,480,139,734,1802,825,461,438,308,147,84,4934
SSC50246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
SSC50247,0,0,0,3,0,3,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,14,12,3,3,56,11,24,56,48,87,101,72,21,5,430
SSC50248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12,0,0,0,0,4,11,0,0,0,17
SSC50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,13
SSC50250,0,0,0,3,3,5,13,27,6,63,0,0,0,0,0,0,0,0,0,4,4,13,20,31,44,22,35,23,4,196,63,111,281,324,365,302,280,118,27,1860
SSC50251,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,3,10,14,10,28,23,17,9,0,112
SSC50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,5,6,6,0,0,0,34,0,8,20,9,3,8,3,0,0,49
SSC50253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,0,0,21
SSC50254,0,0,3,0,0,0,3,0,0,9,0,0,6,0,0,0,0,6,0,13,9,3,0,9,11,6,6,3,0,49,21,31,29,60,75,64,41,14,3,343
SSC50255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13
SSC50256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5,0,0,18,19,23,17,12,5,3,99
SSC50258,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,9,12,6,18,22,16,6,0,83
SSC50259,0,0,0,0,5,3,14,5,0,24,0,0,0,0,0,0,0,0,0,0,7,4,5,6,7,6,0,4,0,46,55,81,100,173,207,115,76,23,0,823
SSC50260,3,0,4,9,12,29,61,65,45,238,0,0,8,0,0,3,0,0,5,19,24,32,64,54,71,77,74,54,35,487,167,378,747,617,682,669,491,278,170,4198
SSC50261,0,0,0,3,0,7,22,16,13,72,0,0,0,0,5,0,0,0,0,10,9,10,21,39,35,40,39,20,14,213,165,317,515,912,920,965,775,225,87,4877
SSC50262,5,5,16,13,5,23,37,43,31,190,0,7,12,12,4,3,11,0,4,47,18,38,125,76,71,90,95,69,60,636,165,556,1520,987,694,613,479,264,170,5453
SSC50263,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,3,0,11,5,11,21,16,5,0,77
SSC50264,0,0,0,0,0,0,5,5,0,14,0,0,0,0,0,0,0,0,0,0,3,4,4,13,10,21,27,24,14,111,27,36,52,88,100,104,82,49,22,575
SSC50265,0,0,0,0,0,3,4,6,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,9,0,3,3,40,4,26,49,44,58,86,34,23,3,325
SSC50266,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,10,0,5,8,7,4,8,43,12,9,43,14,22,43,22,8,9,182
SSC50267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC50268,0,0,3,10,7,17,17,17,3,70,0,0,3,0,3,3,0,0,0,7,9,16,43,34,54,38,22,10,0,227,279,448,865,1134,1176,667,364,132,25,5083
SSC50269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,9,5,14,3,3,0,0,42
SSC50270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,6,11,8,3,0,0,43
SSC50271,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,9,17,24,12,20,0,0,0,83
SSC50272,0,0,4,0,9,8,30,42,13,107,0,0,0,0,3,0,0,4,0,10,29,17,58,58,69,50,46,23,10,371,133,212,537,516,528,440,402,187,57,3008
SSC50273,0,0,0,0,4,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,28,166,378,246,109,22,24,3,3,978,75,229,428,331,269,142,65,20,5,1565
SSC50274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,0,7,15,11,12,0,0,3,0,48
SSC50275,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,3,15,18,32,38,23,14,0,143
SSC50276,3,4,3,8,12,23,24,15,6,105,0,3,3,9,9,7,7,5,0,39,19,21,69,44,48,25,30,19,0,286,139,353,1179,869,618,445,230,109,26,3967
SSC50277,0,0,0,8,3,5,8,17,18,56,0,0,0,0,0,0,3,3,0,7,0,0,5,3,6,10,12,20,4,70,14,35,74,58,79,83,77,106,39,561
SSC50278,0,0,0,0,0,0,11,20,0,35,0,0,0,0,0,0,0,0,0,0,3,3,15,10,10,6,10,10,0,64,6,19,75,52,70,87,90,47,6,451
SSC50279,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,3,3,0,21,9,7,16,17,40,21,23,10,0,142
SSC50280,0,3,0,0,0,3,4,4,0,20,0,0,0,0,0,7,0,0,0,8,0,0,12,10,7,13,14,8,0,60,25,80,170,161,162,157,88,43,0,878
SSC50281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,13
SSC50282,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,4,3,3,14,4,7,4,0,42
SSC50283,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,16,4,11,19,11,20,26,11,10,5,121
SSC50284,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,8,3,3,5,17,19,19,20,4,3,86
SSC50285,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,3,7,7,10,12,14,4,0,51
SSC50286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,7,5,0,0,41
SSC50287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,12
SSC50288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,5,4,7,3,0,0,19
SSC50289,0,0,0,0,0,7,6,9,3,31,0,0,0,0,0,0,0,0,0,0,12,5,7,24,26,19,11,4,3,118,60,99,175,220,323,287,162,58,21,1410
SSC50290,0,0,0,0,0,0,5,4,0,11,0,0,0,0,0,0,0,0,0,0,6,4,7,8,23,14,10,9,8,83,30,29,84,133,163,147,86,38,5,714
SSC50291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,4,3,0,27
SSC50292,0,0,0,0,0,0,9,11,0,28,0,0,0,0,0,3,0,0,4,7,4,7,17,18,12,20,7,13,4,109,94,188,414,515,457,409,270,129,37,2507
SSC50293,0,0,0,0,0,5,3,38,23,73,0,0,0,0,0,0,3,3,0,4,16,14,33,18,60,41,37,47,27,302,209,416,321,610,1142,835,560,567,265,4929
SSC50294,0,0,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,3,0,21,3,7,42,26,41,74,41,26,5,270
SSC50295,0,0,3,0,0,5,11,19,17,55,0,0,0,0,3,3,0,0,0,13,32,51,108,79,89,101,100,82,59,701,205,561,1029,819,1027,958,938,665,399,6607
SSC50296,4,0,9,21,23,21,27,20,3,140,0,0,3,11,12,17,5,11,3,59,58,72,171,144,129,84,45,20,3,732,494,1095,2600,1966,1710,1040,558,199,30,9698
SSC50297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5
SSC50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SSC50299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50300,0,10,23,22,20,35,57,85,34,296,0,3,24,14,18,11,4,5,4,91,35,76,205,117,88,83,84,76,43,802,238,637,1668,1112,892,750,539,441,189,6478
SSC50301,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,5,0,0,35
SSC50302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50303,0,0,3,3,0,6,3,0,0,19,0,0,3,0,0,0,3,4,0,14,0,14,26,17,6,0,4,3,0,78,45,185,391,160,138,101,49,22,9,1098
SSC50304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,7,4,3,0,0,0,19
SSC50305,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,13,6,3,9,0,38
SSC50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,9,6,9,30,8,4,0,65
SSC50307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,4,7,5,3,3,0,0,19
