SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC51230,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,3,0,15,..,0,0,0,0,0,4,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51231,..,0,0,7,9,0,3,0,0,14,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,3,7,7,8,3,3,0,0,29,..,0,0,0,6,3,0,0,0,13,..,0,3,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51232,..,0,11,13,14,28,27,18,3,114,..,4,3,3,9,7,4,0,0,33,..,0,0,3,0,3,0,0,0,9,71,..,..,..,..,..,..,..,..,71,..,7,..,..,..,..,..,..,..,7,..,6,6,3,3,0,0,0,0,21,..,3,0,0,0,0,0,0,0,6,..,0,0,3,0,0,0,0,0,6,..,3,0,0,0,0,0,3,0,9,..,3,0,0,7,21,12,13,4,58,0,0,0,0,0,0,5,0,0,9,71,32,30,30,35,68,51,31,11,350,..,0,9,12,19,30,30,11,0,118,..,3,5,5,6,11,3,0,0,37,..,0,10,3,8,4,3,3,0,35,61,..,..,..,..,..,..,..,..,61,..,7,..,..,..,..,..,..,..,7,..,6,4,0,3,0,0,0,0,10,..,0,0,0,0,0,0,3,4,5,..,0,0,0,0,0,0,0,0,3
SSC51233,..,0,3,11,12,8,7,3,0,47,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,3,5,3,0,3,0,17,0,0,0,0,0,0,3,3,0,8,23,3,8,22,27,8,5,9,0,109,..,0,8,18,7,13,3,0,0,43,..,0,0,3,4,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,33,..,..,..,..,..,..,..,..,33,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51234,..,0,0,3,4,0,0,0,0,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,9,0,9,8,0,5,0,0,44,..,0,0,3,7,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51235,..,4,71,116,141,132,171,93,24,748,..,16,69,39,35,23,13,3,0,196,..,0,0,9,11,6,8,3,0,48,454,..,..,..,..,..,..,..,..,454,..,68,..,..,..,..,..,..,..,68,..,104,33,23,12,3,0,0,0,185,..,14,5,4,8,3,0,0,0,30,..,9,5,3,3,0,0,0,0,22,..,4,3,3,9,7,4,3,0,25,..,3,29,24,27,43,47,34,8,213,14,6,10,3,6,0,0,3,0,54,470,229,228,224,253,214,240,145,34,2048,..,10,89,144,151,155,157,70,13,794,..,34,64,43,40,20,13,3,0,218,..,6,38,60,60,19,13,7,3,211,465,..,..,..,..,..,..,..,..,465,..,115,..,..,..,..,..,..,..,115,..,58,19,8,9,3,0,0,0,96,..,4,3,0,7,5,10,5,0,38,..,11,5,4,0,0,0,0,0,18
SSC51236,..,3,9,30,37,34,24,4,3,146,..,0,12,9,17,7,3,0,0,57,..,0,0,0,6,0,0,0,0,11,83,..,..,..,..,..,..,..,..,83,..,22,..,..,..,..,..,..,..,22,..,18,5,0,0,0,0,0,0,28,..,0,0,0,0,0,0,0,0,5,..,3,0,0,0,0,0,0,0,8,..,7,0,0,0,0,0,0,0,5,..,3,0,8,4,9,3,0,0,31,0,0,0,0,0,0,0,0,0,8,80,62,33,50,69,50,31,13,3,397,..,0,16,40,35,38,18,9,0,163,..,3,9,12,16,10,5,0,0,57,..,0,3,0,5,6,0,0,0,12,88,..,..,..,..,..,..,..,..,88,..,9,..,..,..,..,..,..,..,9,..,13,3,0,0,0,0,0,0,15,..,0,0,0,0,0,3,0,0,0,..,0,0,0,0,0,0,0,0,4
SSC51237,..,0,0,0,0,3,0,0,0,6,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,14,..,0,0,0,0,7,0,0,0,5,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51238,..,0,0,3,7,5,4,5,0,29,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,7,3,11,11,3,5,0,52,..,0,0,7,5,6,3,4,0,30,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51239,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,0,0,0,7,..,0,0,0,0,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,3,3,4,3,0,0,0,24,..,0,0,0,3,0,0,0,0,5,..,0,3,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC51240,..,0,3,3,3,6,3,0,0,22,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,16,4,3,10,11,8,10,0,0,62,..,0,7,3,3,7,0,0,0,18,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51241,..,3,7,5,0,3,0,0,0,23,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,4,0,3,0,0,0,0,0,11,..,4,4,4,3,0,3,0,0,24,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,5,0,6,3,8,0,0,0,0,22,23,12,22,20,11,9,7,0,0,102,..,3,9,7,0,0,0,0,0,20,..,0,0,3,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,8,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,7,..,4,7,3,0,4,3,0,0,19,..,0,0,0,0,0,0,0,0,0
SSC51242,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51243,..,0,3,8,5,9,3,0,0,29,..,3,0,4,5,3,0,0,0,20,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,6,..,0,0,3,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,4,29,8,8,16,19,20,10,0,0,108,..,0,3,11,12,10,3,0,0,29,..,3,3,7,9,3,0,0,0,23,..,0,0,0,3,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51244,..,0,0,3,7,7,7,3,0,29,..,0,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,4,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,10,4,0,0,13,0,0,0,0,0,3,0,0,0,3,7,4,4,8,12,21,14,4,0,73,..,0,0,4,9,11,7,3,0,37,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51245,..,0,3,9,11,15,14,8,0,60,..,0,0,3,6,0,4,0,0,14,..,0,0,0,0,0,0,0,0,3,25,..,..,..,..,..,..,..,..,25,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,3,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,3,5,3,5,0,0,16,0,0,0,0,0,0,0,0,0,3,25,10,8,21,21,19,25,12,9,136,..,0,6,6,8,13,16,3,0,62,..,0,3,4,5,3,0,0,0,15,..,0,0,0,3,0,0,0,0,6,12,..,..,..,..,..,..,..,..,12,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC51246,..,0,0,3,4,3,4,0,0,18,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,3,0,5,8,9,3,4,3,47,..,0,0,6,5,7,3,0,0,21,..,0,0,0,0,0,3,0,0,4,..,0,0,3,3,0,0,0,0,9,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51247,..,0,8,25,39,48,74,42,9,242,..,7,12,12,11,15,7,4,0,61,..,0,0,3,3,0,0,0,0,8,109,..,..,..,..,..,..,..,..,109,..,19,..,..,..,..,..,..,..,19,..,16,4,3,0,3,0,0,0,26,..,6,0,0,0,0,3,0,0,7,..,3,0,0,0,0,0,0,0,3,..,7,4,0,3,5,0,0,0,14,..,0,8,8,12,26,19,17,9,98,0,0,3,0,0,3,5,3,0,14,109,50,42,48,66,96,105,58,27,603,..,0,18,26,43,61,71,34,11,259,..,11,14,17,18,11,8,0,0,73,..,3,10,14,8,0,3,3,3,46,91,..,..,..,..,..,..,..,..,91,..,15,..,..,..,..,..,..,..,15,..,11,3,0,0,0,0,0,0,14,..,3,0,0,0,4,0,0,3,8,..,3,0,0,0,0,0,0,0,3
SSC51248,..,0,142,194,134,76,23,3,0,574,..,23,98,72,35,17,3,6,0,248,..,0,0,6,4,0,5,0,0,10,396,..,..,..,..,..,..,..,..,396,..,38,..,..,..,..,..,..,..,38,..,31,15,5,5,0,0,0,0,52,..,3,9,3,3,0,0,0,0,22,..,0,3,0,0,3,4,0,0,16,..,7,21,12,11,7,0,0,0,59,..,15,50,42,53,32,10,12,0,211,14,8,15,11,16,15,0,0,0,80,407,131,353,344,252,156,42,21,3,1712,..,12,181,200,120,55,8,3,0,584,..,27,115,55,36,14,0,0,0,255,..,0,18,9,8,7,3,3,0,52,386,..,..,..,..,..,..,..,..,386,..,39,..,..,..,..,..,..,..,39,..,22,8,0,0,0,0,0,0,33,..,10,0,0,3,7,0,0,0,22,..,6,0,0,0,0,0,0,0,5
SSC51249,..,14,208,490,608,392,246,109,18,2081,..,53,191,112,117,43,13,4,0,534,..,3,9,23,33,22,9,6,0,103,1574,..,..,..,..,..,..,..,..,1574,..,386,..,..,..,..,..,..,..,386,..,370,137,27,8,6,0,0,0,548,..,50,34,6,7,9,6,3,0,118,..,23,29,9,10,6,0,0,0,77,..,16,22,12,22,12,6,0,0,94,..,16,54,63,72,32,28,29,15,299,34,28,19,13,17,9,3,3,3,130,1609,958,700,755,897,527,317,160,34,5949,..,26,342,615,642,388,202,77,5,2298,..,97,212,124,108,49,6,0,0,601,..,40,126,171,153,47,14,4,3,567,1569,..,..,..,..,..,..,..,..,1569,..,377,..,..,..,..,..,..,..,377,..,274,70,17,7,8,0,0,0,381,..,37,13,5,19,22,17,13,14,138,..,20,20,8,0,0,0,0,0,47
SSC51250,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51251,..,0,0,3,4,4,21,3,3,43,..,0,3,3,0,0,3,0,0,10,..,0,0,0,0,0,0,0,0,5,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,5,3,3,0,22,0,0,0,0,3,3,0,0,0,10,9,0,4,9,9,19,31,7,6,96,..,0,0,3,3,17,15,7,0,46,..,0,3,5,3,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51252,..,0,3,7,9,7,0,4,0,26,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,7,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,14,4,7,6,13,8,4,0,60,..,0,3,3,10,9,4,4,0,31,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,4,0,5,..,0,0,0,0,0,0,0,0,0
SSC51253,..,0,3,9,9,13,4,0,0,33,..,0,0,0,5,6,0,0,0,9,..,0,0,0,0,0,0,0,0,4,16,..,..,..,..,..,..,..,..,16,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,16,6,5,6,12,19,8,0,0,79,..,0,3,8,5,6,3,0,0,34,..,0,0,0,6,3,0,0,0,14,..,0,0,0,0,0,0,0,0,8,26,..,..,..,..,..,..,..,..,26,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3
SSC51254,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51255,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,..,0,0,3,0,4,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51256,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC51257,..,0,3,3,17,27,35,21,3,102,..,0,4,3,6,3,0,0,0,15,..,0,0,0,0,0,0,0,0,3,39,..,..,..,..,..,..,..,..,39,..,0,..,..,..,..,..,..,..,0,..,4,3,3,0,0,0,0,0,9,..,0,0,0,0,3,0,0,3,9,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,4,3,11,17,12,3,3,52,5,0,0,0,0,0,0,0,0,9,43,11,20,11,28,54,52,27,5,251,..,0,7,8,19,36,29,11,0,102,..,3,4,0,8,3,0,0,0,17,..,3,9,3,6,0,3,0,0,23,42,..,..,..,..,..,..,..,..,42,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,7,..,3,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0
