SSC_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SSC51598,0,0,0,0,0,0,0,0,0,3,0,0,3,9,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SSC51599,0,0,0,0,0,0,0,0,0,0,13,5,17,25,37,22,3,0,0,115,0,0,0,0,4,4,4,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,10,9,9,9,0,0,0,42,0,0,0,0,4,0,0,0,0,9,9,3,7,4,8,7,0,0,0,36,0,0,0,0,0,4,0,0,0,14,0,0,0,7,6,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,0,8,3,3,0,0,0,13,0,0,0,3,0,3,0,0,0,8,0,0,5,0,5,4,0,0,0,17,0,3,0,3,9,3,0,0,0,26,0,0,3,6,12,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
SSC51600,3,15,18,7,8,4,4,0,0,51,66,203,386,208,214,166,45,3,0,1290,0,0,4,0,0,4,0,0,0,11,0,8,26,23,18,11,0,0,0,82,3,12,40,30,25,17,4,0,0,134,0,3,5,9,11,0,0,0,0,31,3,35,66,39,35,33,5,0,0,218,3,9,24,18,15,10,3,0,0,85,25,81,66,29,29,20,8,0,0,254,47,92,87,27,7,13,3,0,0,274,0,11,41,24,17,15,11,0,0,115,3,3,15,8,5,3,0,0,0,40,0,3,23,17,21,13,3,0,0,79,0,3,22,6,17,3,0,0,0,50,0,28,78,49,35,26,10,0,0,224,3,11,38,38,14,9,3,0,0,115,0,13,35,40,42,36,5,0,0,172,6,23,84,58,60,63,11,3,0,299,4,37,119,76,47,47,16,0,0,348,6,18,20,8,10,6,0,0,0,65
SSC51601,0,0,3,0,0,0,0,0,0,0,0,8,29,18,13,19,0,0,0,82,0,0,3,0,0,3,0,0,0,9,3,16,64,34,32,11,6,0,0,158,0,4,20,25,16,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,4,0,3,3,0,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6,0,0,3,0,3,4,0,0,0,12,0,0,3,6,4,3,0,0,0,20,0,0,4,4,4,0,0,0,0,13,0,0,7,11,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0
SSC51602,0,0,0,0,0,3,0,0,0,3,0,4,7,10,8,13,0,0,0,41,0,0,5,5,5,5,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51603,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,6,0,0,0,28,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SSC51604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51605,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,11,4,0,0,32,0,0,0,3,6,7,9,3,0,30,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC51606,0,3,3,3,10,3,3,0,0,33,90,153,207,224,350,302,57,0,0,1377,0,0,0,0,10,0,0,0,0,12,0,3,24,30,30,21,5,0,0,120,7,9,19,29,24,33,8,0,0,128,0,3,3,6,14,21,0,0,0,47,13,17,34,26,45,27,8,3,0,178,3,8,12,15,21,21,6,0,0,81,80,77,38,36,48,52,13,0,0,348,48,57,40,24,25,31,3,0,0,229,0,9,13,8,29,25,9,0,0,92,3,0,5,0,3,5,0,0,0,28,0,15,19,23,32,22,3,0,0,112,0,9,5,17,14,23,10,0,0,76,4,22,57,54,57,64,18,3,0,283,4,3,8,9,11,13,4,0,0,54,3,3,25,37,44,66,6,0,0,185,15,28,43,46,117,93,21,3,0,365,5,39,58,66,88,99,20,0,0,374,8,12,12,9,8,11,3,0,0,61
SSC51607,0,0,0,0,0,0,0,0,0,4,0,3,9,16,13,18,4,0,0,67,0,0,6,3,0,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,3,4,0,0,17,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,5,0,0,0,13,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
SSC51608,0,0,3,4,0,0,0,0,0,12,30,39,105,97,107,81,7,0,0,469,0,0,3,3,6,0,0,0,0,10,0,0,7,16,15,7,3,0,0,47,3,9,28,14,17,9,3,0,0,83,0,0,6,3,3,10,0,0,0,21,3,10,25,27,17,22,3,0,0,107,0,0,4,3,3,0,0,0,0,12,25,24,49,24,28,16,0,0,0,168,15,10,13,16,8,4,0,0,0,75,3,0,5,11,13,16,4,0,0,50,0,0,3,3,0,3,0,0,0,11,0,3,3,0,0,0,0,0,0,9,0,0,9,3,3,3,0,0,0,12,0,3,5,11,5,6,0,0,0,31,3,0,7,5,6,9,3,0,0,38,0,0,8,11,15,7,0,0,0,46,0,3,13,17,26,21,7,0,0,87,0,6,28,28,31,22,3,0,0,121,0,0,0,0,4,0,0,0,0,8
SSC51609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51610,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51612,0,0,0,0,0,0,0,0,0,3,14,3,4,16,11,12,3,3,0,66,3,0,3,3,10,13,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,0,10,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4
SSC51613,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,0,0,0,4,9,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51614,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51615,0,0,0,0,3,0,0,0,0,6,8,9,47,40,41,39,10,0,0,183,0,8,6,8,6,12,5,0,0,51,0,0,4,0,0,0,0,0,0,3,0,4,4,7,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,10,3,0,0,21,5,12,19,8,4,13,0,0,0,63,6,0,3,7,11,6,3,0,0,37,0,0,5,5,3,0,0,0,0,17,0,0,6,12,9,12,3,0,0,34,0,0,0,0,0,0,3,0,0,0,0,0,6,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,9,0,0,8,8,3,9,0,0,0,29,0,0,15,12,7,10,0,0,0,40,0,3,6,9,6,17,0,0,0,40,0,0,0,0,0,0,0,0,0,4
SSC51616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51617,0,0,0,0,0,0,0,0,0,3,0,7,3,3,8,6,3,0,0,32,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SSC51618,0,0,0,3,3,0,0,0,0,10,22,29,52,46,67,67,15,3,0,312,0,0,0,5,0,3,0,0,0,11,0,3,11,10,0,6,0,0,0,25,3,0,3,7,8,5,0,0,0,32,0,0,0,0,0,3,0,0,0,5,0,11,19,17,15,14,4,0,0,78,3,0,0,0,9,0,3,0,0,15,13,17,8,10,23,13,3,0,0,86,12,7,4,0,3,0,0,0,0,27,0,3,12,5,6,14,6,0,0,47,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,0,0,0,8,0,0,7,4,0,3,4,0,0,16,0,3,3,6,3,3,0,0,0,22,0,3,6,0,7,5,0,0,0,24,0,0,3,5,9,12,0,0,0,33,3,0,7,10,17,12,3,0,0,50,0,7,11,15,11,29,3,0,0,78,0,0,0,0,0,0,0,0,0,3
SSC51619,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,11,0,0,0,36,0,0,3,3,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,15,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC51620,0,0,3,3,5,0,0,0,0,7,10,20,46,55,66,49,14,3,0,263,0,0,0,0,0,0,0,0,0,3,0,3,3,6,5,0,0,0,0,23,0,6,7,12,3,8,0,0,0,32,0,0,7,0,0,0,0,0,0,4,0,8,11,8,8,9,0,0,0,44,0,3,0,4,3,3,0,0,0,13,6,13,3,12,11,0,3,0,0,46,14,5,10,3,3,5,0,0,0,36,0,0,8,7,8,3,4,0,0,33,0,0,3,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,11,0,0,0,0,3,4,0,0,0,6,0,0,8,9,9,9,3,0,0,43,0,0,8,0,3,3,0,0,0,16,0,3,6,13,20,13,4,0,0,62,0,5,7,13,19,12,6,0,0,60,0,3,10,15,13,21,0,3,0,66,4,3,3,0,0,7,0,0,0,16
SSC51621,0,3,0,4,7,3,3,0,0,21,64,81,133,194,241,143,25,11,0,885,0,0,0,0,3,3,0,0,0,14,0,5,13,34,34,9,0,0,0,91,7,4,9,11,24,13,11,0,0,72,0,0,4,6,6,3,0,0,0,20,3,15,33,32,40,23,7,0,0,150,0,9,0,6,15,6,0,0,0,36,34,36,24,22,27,21,3,0,0,172,40,19,16,8,12,3,0,0,0,102,0,0,8,11,15,15,3,0,0,50,0,3,4,4,11,3,0,0,0,26,0,0,5,13,23,10,4,0,0,52,3,3,9,10,19,6,7,0,0,50,3,10,33,59,66,27,7,0,0,215,0,0,13,9,19,11,0,3,0,49,5,3,15,15,27,25,4,0,0,89,4,17,21,36,71,65,9,0,0,219,0,24,42,58,56,51,14,0,0,237,11,11,10,6,11,3,0,0,0,52
SSC51622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51623,3,0,0,3,0,0,0,0,0,7,11,9,17,35,20,18,3,0,0,114,0,0,10,4,6,3,0,0,0,24,0,0,0,9,5,3,0,0,0,13,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,12,4,12,7,0,0,0,33,0,0,0,3,0,0,0,0,0,9,0,3,0,4,3,3,0,0,0,15,6,3,3,3,3,3,0,0,0,18,0,0,0,0,5,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,3,0,0,0,4,0,0,3,0,3,0,0,0,0,8,0,0,0,3,3,4,0,0,0,5,0,0,0,3,3,0,0,0,0,8,0,0,7,6,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0
SSC51624,4,15,3,18,26,11,0,0,0,73,216,254,233,449,705,487,70,4,0,2411,3,0,0,8,14,3,0,0,0,24,0,6,43,56,72,30,5,0,0,210,10,18,14,41,72,51,3,0,0,215,0,3,8,21,25,18,4,0,0,80,23,71,76,105,131,104,14,0,0,524,3,10,13,27,35,29,3,0,0,116,155,116,36,55,88,78,18,0,0,544,113,51,24,18,20,26,3,0,0,250,0,4,17,27,46,51,4,0,0,150,8,14,11,13,16,15,0,0,0,75,0,10,18,40,71,49,4,0,0,187,3,6,14,15,16,16,3,0,0,69,4,36,43,88,110,59,15,0,0,361,5,13,17,25,40,34,8,0,0,135,0,20,38,72,114,99,10,0,0,357,14,37,43,117,210,147,22,0,0,595,15,47,79,115,165,153,32,3,0,606,10,21,13,6,14,17,0,0,0,86
