SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC50896,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,11
SSC50897,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12
SSC50898,21,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,47
SSC50899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4
SSC50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50901,543,508,1052,10,15,24,0,0,0,0,3,3,0,3,6,0,0,0,121,127,249,0,0,0,0,0,0,0,0,0,0,0,0,124,133,260,3,3,5,0,0,3,137,152,295,65,97,164,745,760,1510
SSC50902,37,21,61,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,8,15,13,4,20,61,31,93
SSC50903,63,63,127,16,11,24,0,3,3,0,0,0,0,0,0,0,0,0,5,6,17,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18,0,5,5,3,0,3,18,21,43,33,33,65,115,115,234
SSC50904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50905,11,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,9,7,17
SSC50906,77,68,142,3,7,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,8,4,11,0,3,0,84,75,159
SSC50907,4170,4020,8189,257,237,500,24,23,46,36,37,74,17,18,32,7,3,12,894,888,1785,0,3,3,6,4,9,0,4,6,0,0,0,991,975,1968,214,236,442,15,14,33,1477,1464,2939,683,569,1256,6326,6058,12380
SSC50908,31,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,32,29,62
SSC50909,20,10,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,7,6,7,7,17,31,24,53
SSC50910,1313,1331,2642,79,66,145,0,0,3,0,0,0,0,0,0,0,0,0,159,178,336,0,0,3,0,0,0,0,0,0,0,0,0,163,178,338,11,15,26,3,3,6,253,264,511,126,109,231,1682,1696,3384
SSC50911,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
SSC50912,2811,3128,5940,172,184,350,9,16,20,9,5,9,13,9,22,6,3,7,492,506,996,0,3,3,3,10,11,0,0,0,0,0,0,523,548,1074,48,56,95,3,9,9,744,787,1531,298,306,602,3850,4223,8076
SSC50913,104,90,194,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,12,22,0,0,0,0,0,0,0,0,0,0,0,0,12,13,18,0,0,0,0,0,0,12,14,26,15,10,16,129,105,231
SSC50914,10,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,3,4,14,7,21
SSC50915,821,830,1650,30,38,69,0,5,3,0,0,0,0,3,3,0,5,3,160,159,324,0,0,0,0,0,0,0,0,0,0,0,0,163,172,340,7,11,22,3,3,7,204,220,430,130,129,259,1164,1179,2336
SSC50916,229,182,409,15,19,36,0,0,3,3,0,3,3,3,3,3,0,0,59,39,94,0,0,0,0,0,0,0,0,0,0,0,0,65,42,111,0,3,3,0,0,0,83,62,147,74,69,144,391,310,703
SSC50917,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,6,8
SSC50918,85,78,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,0,10,4,14,9,5,18,102,93,198
SSC50919,18,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,34
SSC50920,65,56,120,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,10,17,0,0,0,0,0,0,0,0,0,0,0,0,8,10,17,0,0,0,0,0,0,9,19,27,10,5,13,82,79,163
SSC50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50922,2170,2372,4544,76,79,157,7,11,21,3,3,6,5,7,15,3,3,3,228,273,504,0,0,0,0,0,0,0,0,0,0,0,0,254,299,544,37,31,65,4,10,18,367,413,783,147,161,303,2685,2942,5631
SSC50923,959,1116,2079,11,13,22,0,0,0,0,0,0,0,0,0,0,0,0,74,74,154,0,0,0,0,0,0,0,0,0,0,0,0,80,76,153,10,16,26,0,3,3,93,102,198,98,198,296,1159,1426,2580
SSC50924,37,38,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,3,9,12,15,6,18,54,53,104
SSC50925,14,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,8,21
SSC50926,32,31,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,7,4,13,7,6,15,47,35,82
SSC50927,21,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,10,28,27,49
SSC50928,1085,994,2081,105,102,212,3,0,0,0,3,4,6,3,6,0,0,0,98,86,184,0,0,0,0,0,0,0,0,0,0,0,0,104,98,204,57,23,79,4,8,13,270,229,500,128,108,230,1484,1336,2815
SSC50929,2012,2231,4246,59,86,146,6,10,16,5,3,10,6,12,13,0,0,0,198,260,458,0,0,0,4,3,5,0,0,0,0,0,0,215,288,498,16,24,44,7,13,23,300,403,707,232,231,464,2544,2869,5416
SSC50930,19,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,35
SSC50931,79,72,150,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,22,11,38,0,0,0,0,0,0,0,0,0,0,0,0,26,17,36,0,0,0,0,0,0,25,16,47,12,16,26,121,97,219
SSC50932,7,6,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,3,9,0,0,0,10,12,27
SSC50933,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15
SSC50934,1090,1040,2131,23,20,37,0,0,3,7,3,6,4,0,3,0,0,3,144,134,276,0,0,0,0,0,0,0,0,0,0,0,0,155,140,288,18,34,48,11,6,19,202,193,396,149,131,284,1452,1362,2809
SSC50935,102,89,184,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,12,3,11,10,9,17,121,100,221
SSC50936,254,280,532,34,31,64,0,0,0,0,0,0,0,0,0,0,0,3,28,30,60,0,0,0,0,0,0,0,0,0,0,0,0,32,37,66,3,0,8,0,0,0,63,68,135,30,29,62,351,372,726
SSC50937,1763,1831,3596,124,128,249,9,3,16,6,10,15,16,11,22,4,3,6,421,464,881,0,3,0,3,0,4,0,0,0,0,0,0,455,490,949,78,91,167,15,19,27,674,727,1400,427,451,883,2869,3010,5875
SSC50938,563,553,1114,18,11,28,0,0,0,0,0,0,0,0,0,0,0,0,94,72,169,0,0,0,0,0,0,0,0,0,0,0,0,93,77,168,7,3,12,0,0,0,116,96,207,74,80,157,753,726,1485
SSC50939,65,44,110,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,6,6,13,8,9,20,85,56,141
SSC50940,598,490,1081,158,159,315,3,3,5,3,0,4,7,12,18,3,0,3,91,93,187,0,0,0,3,4,6,0,0,0,0,0,0,112,113,230,6,14,19,3,0,3,286,290,572,80,54,134,963,831,1794
SSC50941,834,852,1684,81,101,186,0,0,0,0,0,0,0,0,0,0,0,0,146,146,287,3,0,5,3,0,4,0,0,0,0,0,0,145,148,300,10,7,22,3,0,4,239,264,503,86,72,153,1161,1188,2351
SSC50942,130,109,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,0,0,0,0,0,0,8,7,13,6,3,11,146,121,266
SSC50943,205,213,420,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,14,25,36,0,0,0,0,0,0,0,0,0,0,0,0,14,25,36,5,0,7,0,0,0,18,33,54,24,20,41,250,263,513
SSC50944,15,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,20,20,12,40
SSC50945,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,9,3,19
SSC50946,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
SSC50947,331,339,675,16,17,35,0,0,0,0,0,3,0,0,3,0,0,0,32,27,57,0,0,0,0,0,0,0,0,0,0,0,0,30,30,63,0,0,0,0,0,0,47,54,102,36,33,67,418,421,842
SSC50948,10,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,13,11,19
SSC50949,31,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,37,25,61
SSC50950,3036,2997,6038,150,148,301,10,9,15,3,5,11,8,3,9,0,7,6,226,251,479,0,0,0,0,0,5,0,0,0,0,0,0,253,281,530,64,68,132,4,0,4,475,495,966,225,258,483,3730,3753,7481
SSC50951,16,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,15,18,14,39
SSC50952,18,15,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,19,38
SSC50953,118,99,219,4,8,11,0,0,0,0,0,0,3,0,3,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,10,14,22,19,18,37,153,123,281
SSC50954,33,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,4,8,9,3,16,39,35,78
SSC50955,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,3,5,12,6,19
SSC50956,17,16,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,8,0,0,0,19,19,38
SSC50957,15,10,28,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,7,3,9,0,0,0,23,19,36
SSC50958,45,30,74,4,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,10,8,13,7,7,18,67,43,108
SSC50959,594,693,1284,39,37,77,0,0,0,0,3,4,0,0,0,0,0,0,90,97,188,0,0,0,0,3,4,0,0,0,0,0,0,90,105,192,10,14,21,0,4,3,141,152,297,69,77,150,808,925,1735
SSC50960,3285,3235,6523,95,92,188,10,9,12,3,4,5,0,0,3,5,0,3,265,262,533,0,0,0,0,3,3,0,0,0,0,0,0,285,278,561,72,71,145,6,11,15,455,457,910,288,289,572,4024,3978,8003
SSC50961,9,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,25,20,28,47
SSC50962,18,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,24,16,43
SSC50963,35,29,66,3,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,11,15,0,0,3,45,49,90
SSC50964,19,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,5,3,3,10,31,23,54
SSC50965,86,89,176,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,3,10,3,7,13,99,105,203
SSC50966,22,21,41,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,3,3,25,32,56
SSC50967,15,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,0,0,0,14,12,26
SSC50968,40,53,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,13,6,15,0,0,0,0,0,0,8,10,16,4,0,3,53,59,113
SSC50969,14,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,20
SSC50970,179,164,341,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,0,0,0,0,0,0,12,14,25,36,29,67,224,205,424
SSC50971,27,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,4,9,31,21,51
SSC50972,21,16,37,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,3,8,30,28,53
SSC50973,55,59,117,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,0,0,0,0,3,4,15,13,26,7,5,10,79,81,157
SSC50974,16,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,16,18,34
SSC50975,20,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,20,17,39
SSC50976,16,13,27,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,8,19,20,37
SSC50977,121,107,228,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,0,0,0,0,0,0,9,10,18,3,0,3,130,114,246
SSC50978,692,647,1339,54,61,113,0,0,0,0,0,0,0,0,0,0,4,4,39,42,82,0,0,0,0,3,4,0,0,0,0,0,0,41,45,92,5,8,10,0,0,0,107,108,218,95,111,203,888,874,1762
SSC50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50980,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,16
SSC50981,24,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,9,8,17,40,26,70
SSC50982,330,308,639,3,3,8,0,0,3,0,0,0,0,0,0,0,0,0,19,21,42,0,0,0,0,0,0,0,0,0,0,0,0,22,26,46,0,3,3,0,0,0,23,30,56,30,34,66,389,382,763
SSC50983,192,173,365,22,22,39,0,0,0,0,0,0,0,0,0,0,0,0,40,33,68,0,0,0,0,0,0,0,0,0,0,0,0,44,33,70,0,0,0,0,0,0,63,48,116,22,26,52,280,248,527
SSC50984,10,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,19
SSC50985,12,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,29
SSC50986,351,344,693,22,22,47,0,0,0,0,0,0,0,3,3,0,0,0,41,33,68,0,0,0,0,0,0,0,0,0,0,0,0,41,33,73,0,0,0,0,0,0,66,63,122,27,17,47,435,425,865
SSC50987,257,250,504,27,24,48,0,0,0,0,5,5,0,0,0,0,0,0,24,27,52,0,0,0,0,0,0,0,0,0,0,0,0,25,32,57,3,6,11,3,4,7,58,64,122,82,66,147,391,379,774
SSC50988,8105,8177,16284,307,286,595,18,14,41,13,18,35,19,12,32,6,10,22,1072,1019,2094,0,0,0,3,3,5,0,3,3,0,0,0,1140,1084,2228,241,284,519,22,16,40,1707,1672,3382,820,786,1603,10632,10637,21265
SSC50989,22,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,5,8,9,8,11,29,22,53
SSC50990,2911,3421,6331,155,188,346,19,23,43,17,15,31,10,8,20,3,0,4,343,412,756,0,0,0,5,3,10,0,0,0,0,0,0,398,470,865,132,140,268,0,6,12,689,805,1496,421,443,864,4019,4669,8691
SSC50991,19,15,39,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,6,0,0,4,27,23,46
SSC50992,3,7,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,7,10
SSC50993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50994,1033,1085,2113,88,72,162,0,0,0,4,0,5,0,0,0,0,0,0,93,84,175,0,3,3,0,0,0,0,0,0,0,0,0,98,85,179,7,9,12,0,3,3,189,172,362,125,119,244,1346,1376,2719
SSC50995,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,17
SSC50996,37,37,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,5,17,0,0,0,0,0,0,0,0,0,0,0,0,13,5,17,0,0,0,0,0,0,13,7,19,0,0,0,50,41,97
SSC50997,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7
SSC50998,1785,1945,3733,46,37,81,9,6,16,8,3,14,7,11,19,0,0,7,176,181,351,0,0,0,0,3,8,0,0,0,0,0,0,201,208,411,37,31,65,3,9,6,281,287,569,142,145,284,2214,2380,4587
SSC50999,232,248,483,22,22,44,0,0,0,0,0,0,0,0,0,0,0,0,37,44,80,0,0,0,0,0,0,0,0,0,0,0,0,40,45,83,0,3,3,0,3,3,62,72,133,29,30,59,332,347,678
SSC51000,47,43,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,3,9,0,3,3,51,50,96
SSC51001,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC51002,18,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,16,11,30
SSC51003,79,58,135,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,14,7,20,8,14,21,94,80,174
SSC51004,177,205,386,6,13,23,0,0,0,3,0,7,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,11,6,18,0,0,0,3,8,13,21,31,53,3,6,10,203,243,444
SSC51005,2886,3101,5991,78,64,141,3,0,3,12,15,21,6,3,12,3,0,3,322,357,677,3,0,4,0,0,0,0,0,0,0,0,0,349,379,729,46,60,105,3,6,10,476,509,982,230,225,453,3594,3833,7427
SSC51006,1309,1274,2578,42,48,84,0,0,0,4,6,9,0,3,7,0,0,0,123,139,256,3,0,0,0,5,4,0,0,0,0,0,0,127,146,281,4,12,14,5,0,3,176,205,384,108,81,185,1585,1560,3146
SSC51007,16,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,9,24,21,46
SSC51008,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51009,16,9,26,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,16,11,34
SSC51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51011,3676,3916,7595,151,155,307,26,28,50,20,20,32,18,21,34,6,8,18,673,704,1382,0,3,3,3,3,10,3,0,6,0,5,5,745,792,1539,124,126,255,3,14,17,1025,1092,2115,639,664,1299,5344,5672,11010
