SSC_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
SSC51198,55,206,168,919,11,1360,0,0,0,13,0,9,1247,14,43,19,3,1328,9,0,6,3,0,20,51,10,14,30,0,114,816,176,159,700,15,1868,74,0,3,0,0,80,30,0,3,8,0,39,55,19,11,57,0,137,11,8,0,4,0,20,6,0,4,0,0,9,277,9,3,5,0,295,168,37,34,225,3,459,57,23,10,57,3,147,62,0,0,0,0,63,5,3,0,0,0,13,3,0,0,7,0,13,8,5,0,3,0,17,35,3,0,0,0,38,42,15,6,3,0,60,22,3,0,4,0,26,14,0,0,0,0,20,163,47,29,175,0,417,3,0,0,0,0,3,54,3,3,0,0,67,17,0,0,4,0,20,50,0,0,0,0,54,3,0,0,0,0,9,23,0,3,0,0,28,28,3,0,8,0,47,750,35,33,36,4,855,15,0,0,3,139,160,3552,363,326,1614,182,6032
SSC51199,71,308,243,1334,52,2011,0,0,8,27,3,37,74,6,5,5,0,88,23,3,0,7,0,32,52,6,11,19,0,92,946,279,219,1001,42,2491,210,7,12,6,0,226,20,0,0,13,0,36,78,30,19,87,3,216,12,0,3,0,0,17,4,3,0,0,0,9,98,0,3,3,0,112,157,46,35,246,9,496,55,17,10,97,3,178,4,0,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,3,7,0,0,0,0,15,140,5,14,9,0,175,52,10,11,0,0,68,19,3,10,8,0,34,20,0,0,0,0,22,198,47,43,177,7,467,17,0,0,3,0,23,24,0,7,0,0,29,33,0,0,5,0,35,21,0,0,0,0,25,3,0,0,0,0,7,14,0,0,0,0,13,45,3,4,13,0,61,414,41,36,45,3,541,22,3,3,35,502,563,2259,491,395,2250,608,6010
SSC51200,0,0,3,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,4,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,7,10,4,4,40,12,69
SSC51201,0,4,0,19,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,5,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,7,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,9,0,0,0,0,0,0,29,12,3,21,3,63
SSC51202,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,5,3,21,6,47
SSC51203,0,3,0,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,8,11,10,3,27,7,58
SSC51204,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
SSC51205,0,5,3,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,22,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,5,9,0,42,7,69
SSC51206,0,3,3,19,0,22,0,0,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,7,0,30,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,26,26,31,7,3,101,22,168
SSC51207,29,208,125,740,5,1110,0,0,0,8,0,7,129,0,3,0,0,135,14,0,0,8,0,28,48,14,4,10,3,72,604,151,112,488,10,1365,92,7,0,0,0,102,18,0,0,4,0,28,31,16,0,31,0,79,9,4,5,19,0,37,8,0,0,3,0,13,201,4,6,0,0,213,162,28,18,154,3,368,82,51,18,98,3,249,17,0,0,0,0,17,0,0,0,0,0,0,13,10,0,13,0,42,3,3,0,6,0,17,42,3,0,0,0,47,46,20,0,0,0,70,33,7,0,6,0,42,3,0,0,0,0,3,145,30,39,138,0,353,6,0,0,0,0,8,65,9,0,3,0,75,11,8,0,3,0,20,4,0,0,0,0,4,0,0,0,0,0,0,85,0,3,0,0,87,22,8,5,12,0,42,323,26,36,32,3,419,9,0,0,7,181,197,1834,351,217,1254,200,3860
SSC51208,0,0,0,4,0,3,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,3,19
SSC51209,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,9
SSC51210,14,57,44,535,8,653,0,3,0,34,0,34,31,0,0,6,0,40,0,0,0,0,0,0,13,8,3,12,0,31,151,38,54,303,10,550,120,0,5,0,0,125,7,0,0,3,0,13,13,6,3,32,0,45,3,0,0,3,0,11,0,0,0,0,0,0,24,0,0,0,0,22,53,3,11,93,0,160,11,3,0,28,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,3,0,4,78,25,5,0,0,0,37,8,0,0,0,0,11,0,0,0,0,0,0,51,3,13,64,3,140,0,0,0,0,0,0,5,0,0,0,0,5,21,0,0,0,0,24,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,3,0,6,121,6,10,7,0,155,10,3,7,6,331,350,633,93,89,833,349,1998
SSC51211,0,37,22,236,8,308,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,17,0,3,3,0,22,118,28,26,214,3,397,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,18,0,24,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,13,28,7,10,54,0,96,27,18,7,47,3,92,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,6,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,29,6,4,39,3,80,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,15,8,7,4,0,37,0,0,0,0,43,52,227,70,48,475,53,874
SSC51212,16,49,42,274,3,384,0,0,0,0,0,3,17,0,0,0,0,17,0,0,0,0,0,3,4,5,0,4,0,11,104,45,22,209,12,400,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,21,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,6,63,3,92,35,16,3,42,3,102,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,3,3,3,7,5,0,23,0,0,0,0,0,3,4,0,0,3,0,9,0,0,0,0,0,0,28,13,12,46,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,29,4,0,6,0,40,0,5,0,15,77,99,232,89,53,491,98,974
SSC51213,8,88,83,426,3,618,0,0,0,0,0,0,48,0,4,3,0,56,3,0,0,9,0,12,12,3,4,7,0,24,172,74,95,328,12,676,3,0,0,0,0,3,15,0,0,5,0,16,16,0,3,30,0,54,7,7,3,4,0,19,0,0,0,0,0,3,22,0,0,0,0,19,50,14,22,133,12,233,15,13,4,22,0,61,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,6,0,0,16,15,0,0,0,0,19,3,0,0,0,0,4,39,19,24,110,0,200,0,0,0,0,0,0,20,3,3,7,0,40,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,11,79,19,13,19,0,129,0,0,0,3,97,100,438,149,152,784,117,1636
SSC51214,0,21,20,150,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,70,13,20,108,4,210,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,12,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,20,0,37,7,0,3,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,30,0,52,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,16,3,0,3,0,22,0,0,0,4,35,41,117,26,33,252,44,466
SSC51215,3,10,10,110,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,20,16,12,63,3,114,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,27,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,27,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,25,22,34,19,16,174,27,276
SSC51216,0,4,3,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,10,9,7,26,3,46
SSC51217,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,22
SSC51218,83,291,221,1082,23,1699,0,3,0,28,0,34,1257,17,14,15,9,1313,42,8,3,22,0,69,64,15,10,22,0,119,1165,292,181,1041,36,2719,158,9,15,0,0,184,136,11,4,11,5,164,198,23,16,105,0,342,48,9,8,31,0,91,19,6,0,4,0,30,390,10,3,0,3,403,435,58,47,388,11,939,394,52,23,155,6,633,248,0,0,0,7,253,17,0,3,0,0,16,24,0,0,0,0,28,6,3,0,6,0,9,54,6,3,3,0,66,82,10,13,4,0,113,103,11,3,10,0,125,42,0,0,6,0,50,331,73,42,274,6,732,39,3,0,0,0,49,73,0,3,0,0,74,86,4,3,9,0,101,39,0,3,0,0,46,20,0,0,0,0,18,209,3,4,0,0,219,55,3,6,24,0,85,1730,63,64,74,6,1941,63,6,6,21,1695,1794,6418,565,410,2240,1790,11425
SSC51219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,28,28
SSC51220,0,8,0,54,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,11,3,40,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,21,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,0,0,0,0,9,9,26,14,5,95,14,150
SSC51221,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7
SSC51222,137,303,262,1269,11,1982,0,0,0,10,0,10,934,3,18,14,7,971,15,3,4,16,0,35,68,20,15,31,0,139,1108,261,250,820,13,2453,188,0,4,0,0,193,39,0,0,12,0,52,69,16,15,96,3,199,5,6,4,7,0,16,5,0,0,0,0,8,1334,9,8,4,5,1361,219,34,30,215,10,511,83,59,38,165,7,353,46,0,0,0,0,42,14,0,0,3,0,17,7,0,0,5,0,7,5,3,0,6,0,15,126,18,9,6,3,160,60,20,9,5,0,92,20,3,3,11,0,40,4,0,0,0,0,9,244,40,49,153,3,486,14,0,0,3,0,17,252,6,9,0,4,271,51,0,0,3,0,56,149,4,0,7,0,157,6,0,0,0,0,6,38,0,0,0,0,38,46,5,3,10,0,67,1472,75,60,74,11,1683,63,3,3,20,265,349,5774,517,445,2066,315,9116
SSC51223,0,3,3,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,30,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,42,4,57
SSC51224,10,73,83,611,12,793,0,0,0,10,0,15,29,0,3,0,0,39,7,3,0,7,0,16,22,6,0,10,0,42,232,79,69,432,9,828,42,0,0,0,0,47,5,0,0,0,0,8,36,8,4,58,0,107,0,3,0,0,0,8,0,0,0,0,0,3,39,0,0,0,0,40,65,22,10,140,3,246,17,8,7,35,0,66,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,4,80,36,6,15,4,0,62,5,3,0,3,0,15,3,0,0,0,0,3,71,21,10,115,0,219,0,0,0,0,0,3,30,0,0,0,0,35,4,0,0,6,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,0,22,166,17,21,14,3,223,14,0,3,11,189,213,703,156,136,1041,216,2263
SSC51225,3,18,20,153,0,196,0,0,0,0,0,0,3,0,0,0,0,10,3,0,3,0,0,8,3,0,0,0,0,5,53,29,16,101,3,211,0,0,0,0,0,0,3,0,0,0,0,3,4,0,4,6,0,17,0,0,0,0,0,0,0,0,0,4,0,3,8,4,0,0,0,11,18,3,0,18,0,39,60,9,9,57,3,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,5,0,9,0,0,0,0,0,0,15,3,5,35,0,53,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,0,16,0,0,0,0,33,36,171,51,42,272,38,570
