SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC50163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,3,23
SSC50164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,5,0,0,0,0,30
SSC50165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,5,0,0,0,3,38
SSC50166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,3,13
SSC50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,3,0,0,0,25
SSC50168,24,0,0,0,0,0,0,3,26,16,0,0,0,0,0,0,0,14,10,0,3,0,0,0,0,3,15,13,3,3,3,0,0,0,0,19,10,4,6,6,0,0,0,0,27,5,4,13,3,3,0,0,0,24,9,0,8,5,0,0,0,0,24,0,6,10,0,0,0,0,0,16,6,0,8,7,3,0,0,0,26,0,3,6,3,3,0,0,0,12,4,0,13,7,0,3,0,0,36,4,3,3,3,0,0,0,0,14,0,0,10,0,3,0,0,0,9,3,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,3,91,25,88,48,14,3,3,8,281
SSC50169,23,3,0,0,0,0,0,4,27,14,3,0,0,0,0,0,3,18,10,3,7,0,0,0,0,0,23,10,12,17,5,0,0,0,3,42,8,0,9,5,0,0,0,3,26,5,4,22,9,3,0,0,0,49,7,4,10,9,10,0,0,3,43,9,3,21,12,0,3,0,0,54,6,4,30,15,8,0,0,6,66,3,5,18,15,3,0,0,3,39,3,0,14,8,3,3,0,0,37,0,0,4,7,0,0,0,0,20,0,0,3,8,9,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,9,97,42,161,91,43,10,8,28,482
SSC50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,5
SSC50171,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,12
SSC50172,17,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,12,3,0,5,5,0,0,0,0,22,3,3,13,7,0,0,0,0,27,3,0,6,3,3,3,0,0,23,0,0,7,10,5,0,0,5,31,6,3,6,3,3,4,0,0,27,3,7,17,5,5,0,0,3,40,3,0,15,8,3,4,0,3,32,4,0,9,11,4,3,0,3,35,3,3,9,10,3,3,3,8,34,0,0,8,5,3,5,0,3,26,0,0,0,3,3,3,0,0,14,3,0,0,5,4,0,0,7,26,58,28,103,76,47,22,15,47,394
SSC50173,54,0,0,0,0,0,0,3,55,132,27,0,4,0,0,0,18,176,170,79,35,5,0,0,0,14,306,81,87,64,10,5,0,0,20,256,37,32,40,17,0,3,0,15,136,19,17,25,14,4,0,0,3,89,11,10,33,14,7,7,0,5,85,7,16,17,13,6,3,0,0,62,0,3,27,14,3,0,0,4,53,0,3,4,5,4,3,0,6,22,0,0,7,5,0,0,0,0,16,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,272,257,97,29,13,6,88,1275
SSC50174,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,9,7,9,0,0,3,32
SSC50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,20
SSC50176,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,3,11
SSC50177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,3,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,16,0,0,7,3,0,0,0,0,14,0,0,5,7,0,0,0,3,16,0,0,7,3,0,0,0,3,22,0,3,3,3,4,0,0,3,21,0,0,13,3,3,0,0,0,16,0,3,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,20,10,53,30,10,8,4,20,151
SSC50178,55,0,0,0,0,0,0,8,63,61,3,3,0,0,0,0,11,78,47,8,0,3,0,0,0,8,66,36,12,20,3,0,0,0,5,75,21,17,35,9,0,0,0,6,93,15,13,25,9,8,0,3,0,75,18,11,25,18,5,3,0,11,95,6,9,27,14,3,0,0,3,64,7,3,22,13,3,0,0,5,53,9,8,28,23,3,0,0,3,74,3,7,20,16,0,0,3,6,52,4,0,5,3,4,0,0,4,26,3,3,4,10,4,3,0,0,26,0,4,6,7,10,4,5,3,48,0,0,6,11,9,5,3,0,32,283,101,235,133,41,17,10,78,905
SSC50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50180,62,0,0,0,0,0,0,9,70,32,5,0,0,0,0,0,3,47,18,10,7,3,0,0,0,7,40,8,8,11,9,3,3,0,3,48,14,12,23,18,8,0,0,4,84,9,18,30,28,3,0,0,3,100,19,4,45,25,3,0,0,18,115,20,7,31,15,12,3,3,11,103,13,16,30,31,12,3,0,13,123,17,22,48,32,24,3,0,11,152,8,14,51,38,11,3,0,13,136,12,8,26,24,14,0,0,5,91,4,3,15,10,7,5,0,5,54,3,0,9,3,7,3,5,10,43,0,5,8,13,7,5,7,4,48,246,132,336,253,124,28,18,116,1245
SSC50181,32,0,0,0,0,0,0,0,36,15,0,0,0,0,0,0,3,22,15,4,0,0,0,0,0,0,19,0,0,4,3,0,0,0,0,7,5,3,5,3,5,0,0,0,20,8,3,16,4,4,0,0,3,40,3,10,9,8,3,0,0,0,43,3,5,18,11,3,0,0,6,47,3,3,12,8,3,0,0,3,32,0,3,3,15,3,0,0,0,28,0,3,13,4,0,0,0,6,26,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,3,0,0,4,0,0,0,0,0,3,90,41,88,68,20,4,6,24,344
SSC50182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,15
SSC50183,100,0,0,0,0,0,0,12,115,50,9,10,0,0,0,0,8,75,38,17,15,3,0,0,0,8,86,23,22,23,10,5,3,0,3,99,14,11,49,26,8,0,0,3,110,22,20,59,30,9,4,0,11,155,13,23,53,29,6,7,7,12,139,15,5,39,28,14,3,0,6,112,11,14,41,32,14,0,0,10,126,17,9,64,43,3,4,0,9,159,7,13,71,46,9,3,0,10,166,9,7,56,32,12,5,3,25,141,5,5,25,27,14,3,5,26,112,4,6,28,33,22,5,8,33,137,11,15,39,39,32,16,23,64,229,343,178,574,371,150,51,48,241,1954
SSC50184,28,0,0,0,0,0,0,5,41,14,0,0,0,0,0,0,0,17,5,3,5,3,0,0,0,0,15,6,10,9,5,0,0,0,0,27,3,3,9,11,3,0,0,3,37,4,4,14,7,3,0,0,3,42,0,6,15,3,3,0,0,0,38,0,3,15,12,3,0,0,0,39,0,0,8,6,0,0,0,4,19,0,0,4,0,0,0,0,0,10,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,26,86,49,18,6,4,28,281
SSC50185,20,0,0,0,0,0,0,3,31,15,4,0,0,0,0,0,7,26,14,8,3,0,0,0,0,6,39,15,7,8,3,3,3,0,11,50,3,4,4,3,3,0,0,6,37,0,0,15,5,6,0,0,6,38,3,9,14,5,0,6,4,7,45,0,8,12,5,0,3,3,12,41,3,3,8,10,0,0,0,5,25,0,0,6,7,0,0,0,3,21,6,0,3,6,3,0,0,10,31,0,0,3,4,0,0,0,0,18,0,0,0,3,3,0,0,3,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,7,94,46,79,54,22,14,12,87,416
SSC50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC50187,85,0,0,0,0,0,0,11,104,61,24,20,0,0,0,0,4,111,39,32,34,12,5,0,0,7,132,33,31,31,24,14,0,0,17,145,16,19,34,18,15,3,0,5,111,7,10,29,22,7,4,0,9,97,9,7,35,16,23,9,3,8,101,5,7,32,19,8,4,0,8,82,7,5,11,18,15,4,0,3,58,4,4,14,15,7,3,0,5,53,3,4,17,8,8,0,0,5,46,0,0,4,4,4,3,0,0,24,0,0,0,0,4,0,3,3,8,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,3,275,146,264,170,105,27,22,84,1092
SSC50188,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,7,5,0,8,3,0,0,0,3,18,0,0,5,3,3,0,0,0,9,0,0,3,3,0,0,0,0,14,0,0,0,3,0,0,0,3,10,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,26,21,6,3,3,14,97
SSC50189,14,0,0,0,0,0,0,4,21,10,3,3,0,0,0,0,5,20,4,0,3,5,3,0,0,0,17,0,3,4,0,0,0,0,0,15,3,0,6,9,0,0,0,0,17,0,3,9,0,0,0,0,0,17,8,3,8,8,3,7,0,0,32,0,0,9,4,3,0,0,0,27,0,0,4,3,4,0,0,3,23,0,0,4,6,3,0,0,4,27,0,0,7,5,8,3,0,8,31,3,0,4,3,3,3,0,0,19,0,0,6,8,0,0,3,3,26,0,0,3,4,4,0,0,4,12,0,0,0,0,0,0,0,10,18,53,20,77,56,36,19,6,45,314
SSC50190,66,3,0,0,0,0,0,23,96,72,12,3,0,0,0,0,15,107,92,21,13,4,3,3,0,31,166,78,22,27,9,7,3,0,39,183,45,25,30,26,12,6,3,38,188,26,11,33,16,10,9,3,21,125,33,15,30,22,12,6,9,27,147,24,18,26,19,14,7,8,29,140,24,13,21,27,18,8,8,13,133,15,10,25,23,12,4,9,18,113,12,10,17,7,4,0,3,16,69,6,5,10,9,0,0,3,6,33,0,3,3,0,5,0,4,4,19,0,0,0,0,0,3,6,5,16,0,0,0,3,0,0,3,7,19,487,169,241,177,97,53,56,295,1564
SSC50191,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,15,0,0,0,5,48
SSC50192,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,3,0,3,0,0,3,9,0,0,3,0,0,3,0,0,12,0,0,3,0,0,0,0,0,11,0,0,3,4,0,0,0,0,12,0,0,0,6,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,15,18,8,4,4,12,95
SSC50193,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,3,0,0,0,0,0,6,3,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,6,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,11,3,0,3,6,54
SSC50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,10,4,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,0,0,4,3,0,0,0,3,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,20,9,3,3,0,13,60
SSC50196,5,0,0,0,0,0,0,0,11,7,0,3,0,0,0,0,3,15,11,3,3,0,0,0,0,3,21,6,3,4,4,0,0,0,0,19,3,0,0,6,0,0,0,0,12,0,0,9,7,3,3,0,0,19,0,0,6,6,0,0,0,0,12,0,0,6,5,0,0,0,0,15,0,6,9,6,3,0,0,3,23,4,0,8,10,4,0,0,3,23,4,0,11,12,7,3,0,3,36,3,0,11,0,7,0,0,0,27,0,0,3,5,3,0,0,6,20,0,0,6,3,3,0,3,0,8,0,0,0,3,0,0,0,0,7,47,25,65,68,27,9,13,26,275
SSC50197,29,0,0,0,0,0,0,7,41,21,0,0,0,0,0,0,0,24,4,4,4,3,0,0,0,0,16,3,3,9,3,3,0,0,0,25,3,0,8,10,3,0,0,0,31,5,3,14,9,3,0,3,4,40,9,7,17,4,3,3,0,3,43,11,0,6,17,7,0,3,4,48,0,3,5,11,6,3,3,0,27,0,7,5,14,6,0,0,8,36,0,0,12,10,3,0,0,3,34,0,0,3,11,4,3,0,3,33,0,0,7,5,3,3,3,6,23,0,0,0,0,4,0,0,4,8,0,0,3,3,0,0,0,0,9,85,30,103,94,49,15,22,37,444
SSC50198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12
SSC50199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,16
