SSC_CODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SSC51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,19,14,6,21
SSC51316,0,0,0,0,0,0,0,3,4,0,0,0,3,3,6,5,0,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,14,13,26
SSC51317,7,11,13,24,32,53,8,0,8,3,17,19,34,48,79,23,23,47,8,6,14,3,4,7,35,33,68,3,0,0,0,0,3,3,0,3,4,0,3,0,0,0,8,3,15,14,8,21,3,0,3,0,0,0,3,3,8,0,0,0,17,12,29,0,3,4,0,0,0,0,0,0,0,5,3,39,34,67,140,141,278
SSC51318,0,0,0,9,6,13,0,0,0,0,0,0,9,6,13,0,3,3,0,0,0,4,4,8,3,3,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,21,31,24,51
SSC51319,80,79,156,301,277,578,104,102,208,38,40,76,448,416,862,199,164,367,76,67,139,53,33,84,327,258,587,19,26,47,30,57,81,40,22,62,74,97,171,0,0,3,163,205,373,130,164,295,73,104,171,32,39,70,120,156,276,3,3,4,356,463,823,19,26,40,43,68,112,0,4,4,61,98,158,646,628,1276,2087,2150,4232
SSC51320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51321,3,3,8,9,10,17,0,0,0,0,3,3,10,16,23,17,9,20,0,0,0,0,3,3,17,10,21,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,34,43,70,68,70,139
SSC51322,3,0,3,5,3,6,0,0,0,0,0,0,5,3,6,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,13,7,20
SSC51323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4
SSC51324,7,0,7,4,0,6,0,0,5,0,0,0,3,3,10,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,5,18
SSC51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,7
SSC51326,101,99,205,624,577,1197,64,52,116,117,125,244,804,755,1556,434,399,828,53,61,113,168,151,311,655,604,1260,24,35,58,5,18,24,51,32,76,23,47,68,0,0,0,103,130,231,72,128,204,11,48,59,15,23,42,42,67,116,0,0,0,148,270,417,7,18,20,21,41,58,0,0,0,26,55,78,401,316,721,2233,2239,4470
SSC51327,0,0,0,5,8,15,0,0,3,0,0,4,11,13,21,0,0,3,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,17,38
SSC51328,12,9,16,88,70,161,5,8,14,16,15,33,107,94,201,56,34,91,5,3,10,30,37,68,101,70,167,0,4,4,0,0,0,5,3,14,3,3,7,0,0,0,11,10,28,8,11,20,0,3,3,0,4,4,8,6,15,0,0,0,13,23,34,0,0,3,0,0,5,0,0,0,3,3,3,118,106,220,358,317,676
SSC51329,104,88,195,449,347,797,62,49,107,104,112,212,614,509,1122,288,269,557,34,30,67,72,79,154,398,383,776,20,34,58,23,37,55,26,24,48,35,51,87,3,0,3,111,138,245,61,84,148,21,46,64,13,13,27,27,37,67,3,0,3,121,191,316,12,18,33,24,30,53,0,3,3,36,54,89,336,331,662,1722,1696,3415
SSC51330,0,0,0,0,3,8,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,15,10,14,22
SSC51331,5,8,12,25,17,46,0,0,0,12,9,24,34,27,65,12,12,26,0,0,0,0,3,5,16,16,30,0,0,0,0,0,0,0,4,3,0,5,6,0,0,0,3,9,13,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,5,7,0,3,3,0,0,0,0,0,0,0,3,3,41,32,69,104,92,195
SSC51332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51334,31,19,53,157,158,316,23,18,45,9,13,21,185,196,383,147,154,303,28,24,54,30,26,52,202,204,403,7,6,19,5,8,13,7,4,6,14,23,33,0,0,0,35,46,73,96,135,228,31,24,58,10,17,25,16,31,44,0,0,0,151,200,346,4,0,3,4,4,15,0,0,0,10,11,15,75,89,169,691,759,1449
SSC51335,53,31,79,167,185,355,11,12,26,26,23,46,206,217,426,101,97,202,11,25,37,45,43,83,161,159,318,5,0,4,5,10,13,4,0,7,5,8,13,0,0,0,16,22,42,84,98,181,39,42,80,7,6,10,29,60,88,0,0,0,162,207,363,0,0,3,12,15,23,0,0,0,16,14,29,93,119,212,707,767,1475
SSC51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51337,25,17,37,106,103,201,32,15,47,25,18,44,162,136,297,61,40,104,28,33,58,10,18,30,99,92,192,3,3,5,3,8,14,7,0,8,20,13,28,0,0,3,34,26,60,18,25,49,3,12,14,3,9,16,11,26,41,0,3,3,44,73,121,3,4,10,5,12,22,0,0,0,9,18,26,137,125,268,518,487,1005
SSC51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51339,0,0,0,3,0,3,0,0,0,0,3,3,3,3,4,5,0,5,0,0,0,0,3,3,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,8,12,10,13,22
SSC51340,3,7,10,27,27,49,13,10,30,18,7,24,56,49,107,21,18,36,7,4,11,22,9,34,48,31,82,3,3,3,0,4,8,4,0,4,4,3,7,0,0,0,13,9,22,4,12,13,0,4,5,0,0,0,0,7,10,0,0,0,6,22,24,0,0,0,0,5,3,0,0,0,3,5,4,31,33,66,164,148,311
SSC51341,20,25,47,80,109,195,30,29,55,13,10,21,123,156,274,52,43,92,14,14,23,3,3,8,65,57,124,3,7,12,0,4,3,11,4,17,10,10,20,0,0,0,29,28,56,10,29,32,8,9,19,3,3,7,14,11,26,0,0,0,29,55,92,0,3,4,7,9,20,0,0,0,9,10,24,68,55,123,337,392,738
SSC51342,0,7,8,37,22,55,3,0,5,10,11,17,50,33,81,70,68,138,0,0,0,0,4,6,73,74,146,3,0,3,0,0,0,0,0,0,5,3,5,0,0,0,10,4,11,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,11,11,3,0,6,0,5,5,0,0,0,3,9,12,34,24,66,170,159,329
SSC51343,32,31,65,167,169,338,9,10,23,50,35,87,230,207,436,93,83,172,15,15,27,68,56,125,173,147,325,13,9,20,3,7,9,21,12,25,11,13,20,0,0,0,39,33,80,12,27,40,3,21,26,0,9,9,9,20,26,0,0,0,26,87,109,0,3,3,0,17,15,0,0,0,0,15,17,131,94,226,637,615,1253
SSC51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51346,0,0,0,0,3,3,0,0,0,0,0,0,0,4,7,4,0,8,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,10,12,23
SSC51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51348,33,33,63,145,143,290,60,70,134,30,18,48,238,233,470,78,68,150,64,68,128,14,19,34,149,154,307,3,10,12,4,8,10,22,18,31,14,36,49,0,0,0,36,64,105,3,6,8,10,6,18,0,3,3,9,29,42,0,0,0,27,51,81,3,0,3,5,3,11,0,0,0,8,6,13,243,172,414,739,716,1450
SSC51349,37,29,69,168,169,339,116,101,222,45,48,94,330,320,652,75,92,164,109,118,224,110,119,228,295,325,618,7,13,23,3,8,9,18,3,21,16,16,27,0,0,0,40,43,77,138,100,236,15,18,37,18,23,38,34,40,71,0,0,0,201,182,380,3,3,4,11,17,24,0,0,0,10,16,30,142,151,296,1060,1064,2127
SSC51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
SSC51351,3,7,8,36,49,90,3,5,6,6,0,5,45,55,100,15,22,37,8,8,12,0,0,0,23,29,51,6,3,8,0,3,3,3,7,6,0,5,10,0,0,0,12,14,26,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,3,7,8,0,0,0,3,3,4,0,0,0,5,3,10,206,125,336,293,240,537
SSC51352,44,42,82,219,209,428,83,80,166,31,37,69,333,330,666,160,144,302,70,49,120,33,35,70,258,230,487,13,13,23,9,21,26,22,10,37,17,33,44,0,0,0,62,77,135,4,23,29,11,38,46,3,11,11,11,68,78,0,3,3,34,138,177,4,3,6,11,19,27,0,0,0,10,21,34,280,295,579,1029,1126,2157
SSC51353,3,0,3,0,3,3,0,4,8,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10
SSC51354,4,8,13,15,8,21,17,14,32,14,12,26,44,30,79,17,9,24,10,8,18,0,0,0,24,21,41,0,0,0,0,0,0,4,3,6,3,4,6,0,0,0,8,6,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,94,82,175,183,149,333
SSC51355,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SSC51356,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,7,6,16
SSC51357,6,15,25,54,44,101,16,10,23,23,18,35,94,68,164,23,17,48,21,40,62,15,22,30,60,79,141,0,6,8,6,12,13,3,3,6,9,13,22,0,0,0,20,31,44,29,52,81,23,37,57,3,10,16,24,41,71,0,0,0,81,139,225,0,0,0,0,4,6,0,0,0,0,12,12,137,118,255,402,462,863
SSC51358,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9
SSC51359,0,0,0,4,3,3,0,0,0,0,0,3,3,3,6,0,0,0,0,3,4,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,14,12,25
SSC51360,26,23,46,90,93,182,24,24,51,29,24,53,144,134,284,44,46,90,26,26,53,33,23,56,109,92,203,4,4,11,3,9,10,8,3,9,11,19,28,0,0,0,24,33,56,19,34,48,12,15,26,3,3,5,22,31,52,0,0,0,48,82,129,3,0,9,10,11,21,0,0,0,13,9,25,102,103,203,469,480,952
SSC51361,74,73,146,395,331,729,32,52,82,12,18,23,437,395,834,225,227,450,3,3,4,7,6,20,232,243,477,11,6,17,11,12,25,23,26,45,25,75,106,0,0,0,65,125,197,0,4,6,0,8,14,3,6,7,35,63,101,0,0,0,41,90,129,3,11,18,9,33,47,0,0,0,17,51,68,823,752,1572,1700,1721,3423
SSC51362,42,29,68,193,180,375,28,28,59,10,12,23,237,214,453,126,123,243,42,39,80,6,10,19,164,171,340,10,5,17,0,3,5,6,9,21,17,29,49,0,0,0,34,56,89,13,3,18,11,3,11,0,0,0,7,19,27,0,0,0,33,33,65,0,7,4,3,13,18,0,0,0,3,19,27,291,289,579,807,812,1621
SSC51363,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,6,6
SSC51364,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
SSC51365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,9,6,13
SSC51366,43,36,76,200,188,392,28,25,57,3,9,12,233,220,456,162,144,305,30,26,56,17,16,30,208,181,393,16,12,32,21,16,32,13,13,22,17,24,38,0,0,0,64,67,130,42,52,100,17,25,44,8,13,21,17,35,54,0,0,0,87,133,219,9,14,23,7,14,21,0,0,0,14,29,43,210,181,393,861,848,1709
SSC51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,7,8,12
SSC51368,0,0,0,0,6,9,0,0,0,0,0,0,0,6,9,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,16,17,10,31
SSC51369,0,0,0,5,5,8,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11
SSC51370,47,38,85,185,165,344,49,67,116,105,78,185,342,307,646,61,61,123,39,40,77,297,123,419,393,220,616,23,30,57,23,53,74,20,3,24,28,46,74,0,0,0,92,131,227,276,258,538,128,107,237,30,41,65,80,105,190,0,3,3,515,513,1032,19,14,33,27,41,72,0,0,3,49,56,106,506,481,989,1936,1754,3690
SSC51371,0,0,0,0,4,10,8,6,17,3,0,4,13,17,31,4,0,7,4,0,6,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,33,40,29,72
SSC51372,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,5,14
SSC51373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3
SSC51374,0,0,0,8,0,9,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,14,6,25
SSC51375,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,6,4,14
SSC51376,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,8,3,12
SSC51377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51378,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SSC51379,23,23,45,63,52,113,10,23,29,40,42,84,115,110,221,48,50,96,11,7,17,26,34,64,84,97,176,0,13,16,0,4,4,5,7,14,3,5,10,0,0,0,14,30,49,13,19,31,0,8,9,0,3,5,3,14,21,0,0,0,19,51,66,0,0,0,3,3,4,0,0,0,3,10,8,136,102,233,391,413,803
SSC51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,8,8,16
SSC51381,0,0,0,4,0,3,6,3,6,0,0,0,8,5,11,3,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17
SSC51382,3,3,6,19,12,36,5,12,14,0,0,0,27,23,47,11,11,24,0,0,0,0,0,0,11,11,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,46,35,82,88,81,166
SSC51383,98,92,191,444,395,839,81,70,146,145,121,264,667,590,1253,218,213,433,62,75,134,165,121,290,444,408,854,27,19,41,7,29,39,28,19,46,14,39,57,0,0,0,83,97,178,135,155,291,39,53,93,17,20,33,33,60,102,0,0,3,224,290,517,12,22,34,23,36,63,0,0,0,35,62,95,240,189,431,1784,1733,3519
SSC51384,17,13,32,66,62,133,12,15,27,3,6,7,81,88,164,34,43,82,8,10,16,0,7,7,43,59,97,7,6,8,0,5,6,0,8,5,3,9,14,0,0,0,9,25,34,0,4,4,3,0,3,0,0,3,0,6,8,0,0,0,5,14,15,0,0,0,3,3,9,0,0,0,3,7,10,147,139,282,303,334,637
SSC51385,41,49,87,205,211,418,124,119,241,12,20,31,341,351,691,123,110,230,107,113,214,19,27,41,239,246,489,18,23,38,11,19,26,26,14,41,18,37,55,5,0,5,77,94,166,52,105,152,23,38,59,15,13,22,31,53,86,0,0,0,119,207,321,7,9,17,15,28,38,3,3,3,22,38,65,391,470,859,1227,1457,2680
SSC51386,22,18,42,100,95,193,23,19,43,8,17,25,128,128,260,83,70,153,16,14,31,24,16,39,118,100,222,5,10,13,3,10,15,10,5,18,6,14,24,0,0,0,27,38,67,7,5,10,3,16,18,0,0,6,3,19,27,0,0,0,16,45,58,0,9,4,6,8,13,0,0,0,5,12,21,130,132,264,452,484,934
SSC51387,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,13
