SSC_CODE_2016,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
SSC51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0
SSC51377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
SSC51379,0,0,3,0,7,3,0,0,13,0,0,0,0,0,3,0,0,9,0,9,9,6,17,13,4,0,67,4,0,9,18,17,33,10,0,91,28,62,69,85,60,78,39,3,433,6,3,0,0,0,0,0,0,20,0,3,0,4,4,9,3,0,23,40,67,70,86,72,92,43,3,474,0,0,0,0,0,8,0,0,5,10,10,12,21,33,20,18,0,128,49,94,106,135,146,173,78,12,791,0,0,5,3,4,3,0,0,13,0,3,4,4,8,0,0,0,22,4,19,19,20,14,10,10,0,101,10,14,24,26,33,27,10,0,138,30,40,38,30,34,15,6,0,188,12,9,0,0,3,4,0,0,27,4,4,8,10,10,14,4,0,44,46,55,44,39,47,30,9,0,258,4,0,0,0,3,0,0,0,10,15,14,11,15,26,36,10,0,114,76,100,110,100,129,102,36,3,649,0,3
SSC51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,3,6,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,3,6,5,5,0,0,18,0,0
SSC51381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,17,0,0
SSC51382,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,0,0,3,3,0,0,0,0,7,5,17,11,18,13,5,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,17,15,20,14,5,3,0,81,0,0,0,0,0,0,0,0,0,4,9,3,14,4,3,6,6,46,15,29,22,41,23,14,6,10,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,0,0,17,0,0,3,3,0,0,0,0,12,3,8,5,4,3,0,0,0,22,0,3,0,3,0,0,0,0,5,0,0,0,3,3,0,0,0,4,6,10,5,10,8,0,0,0,31,0,0,0,0,0,0,0,0,0,4,3,4,12,4,4,6,3,39,10,19,20,28,10,9,4,3,106,0,0
SSC51383,3,65,100,51,15,5,0,0,231,0,10,18,11,5,0,0,0,49,32,197,211,90,48,21,4,0,603,28,71,101,73,54,16,6,0,348,71,197,220,192,131,69,31,0,904,15,4,3,4,0,0,0,0,35,8,6,14,10,9,3,0,0,46,95,209,233,206,144,67,31,0,987,6,10,11,4,3,0,0,0,29,24,36,48,38,34,12,3,0,192,186,593,719,475,293,123,44,3,2434,0,100,71,37,6,0,0,0,222,0,18,30,17,11,6,0,0,84,63,285,248,109,45,14,6,0,770,30,102,134,86,42,10,3,0,411,52,114,101,68,25,14,0,0,370,16,9,19,13,10,0,0,0,62,3,14,17,17,9,7,3,0,79,62,138,141,102,39,20,3,0,510,3,5,11,5,3,4,0,0,33,32,32,49,30,28,17,9,3,202,194,676,685,396,172,68,18,3,2218,6,167
SSC51384,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,0,0,0,3,6,0,0,0,18,17,38,32,26,44,33,13,0,215,7,3,4,0,3,0,0,0,15,3,0,0,5,0,3,0,0,15,26,44,43,30,51,37,11,0,247,3,0,0,3,0,0,0,0,6,16,21,14,18,23,26,12,9,136,44,67,69,60,80,66,25,8,424,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,4,5,8,11,3,0,0,29,0,10,5,10,16,10,0,0,50,13,25,18,15,13,8,0,0,86,14,3,3,0,7,0,0,0,23,0,0,3,4,6,0,0,0,12,28,29,18,18,21,8,0,0,123,0,0,3,0,0,0,0,0,5,20,6,17,22,16,19,14,4,124,49,55,54,55,65,40,15,3,343,0,0
SSC51385,0,20,12,11,10,4,0,0,71,0,4,8,12,3,3,0,0,33,17,93,81,56,34,19,12,0,312,16,68,75,40,35,30,11,0,282,78,215,246,228,193,145,62,14,1181,17,7,10,0,0,0,0,0,40,3,12,20,20,14,11,3,0,79,97,237,276,248,213,155,71,16,1300,3,7,5,14,7,0,0,0,35,43,77,85,52,48,59,55,26,443,176,501,548,427,355,271,154,47,2471,4,35,27,21,7,7,0,0,102,3,22,20,21,15,3,0,0,82,49,187,128,78,37,20,5,3,503,25,91,87,62,73,31,4,3,378,75,104,93,100,73,32,3,4,482,18,11,16,11,9,4,0,0,68,11,19,20,27,15,10,5,0,107,111,133,128,135,94,47,12,7,664,3,6,3,10,3,7,3,0,34,55,73,43,49,64,68,94,98,546,245,550,436,369,300,180,115,108,2303,6,64
SSC51386,0,0,3,3,0,4,0,0,13,0,3,4,3,4,0,0,0,19,3,14,14,26,13,14,4,0,90,3,14,17,19,21,9,3,0,78,42,55,57,38,42,41,28,10,311,9,3,0,0,0,0,0,0,16,5,0,9,0,11,7,4,0,28,51,55,61,45,52,52,31,13,360,0,3,0,0,3,3,4,0,12,15,12,10,15,14,17,26,21,136,74,98,105,113,109,107,70,34,705,0,3,6,13,4,0,0,0,29,0,4,6,3,6,3,0,0,22,3,31,27,33,16,20,8,3,150,10,15,24,29,24,24,7,3,137,27,41,38,33,22,14,10,5,192,11,4,3,9,0,3,0,0,32,7,4,3,4,14,3,3,3,46,42,46,46,44,37,28,13,9,267,0,3,0,0,0,3,3,4,11,16,9,16,16,22,28,31,36,179,69,113,136,145,113,103,62,53,790,0,3
SSC51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,5,10,3,0,0,21,0,0
SSC51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,5,3,18,13,5,3,0,50,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,3,18,13,5,3,0,53,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,10,7,5,8,25,18,7,5,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,4,3,0,0,0,0,13,0,3,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,6,0,3,0,0,15,4,3,12,17,5,4,3,0,49,0,0
SSC51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,7,15,8,6,7,0,0,0,50,0,3,5,4,0,0,0,0,16,0,0,0,0,0,0,0,0,7,9,27,17,11,4,0,0,0,72,0,0,0,0,0,0,0,0,0,30,17,22,11,5,6,0,0,104,36,47,42,31,18,9,3,0,194,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,3,3,0,0,0,18,0,0,3,0,0,0,0,0,3,4,7,12,0,3,0,0,0,29,4,11,3,6,0,0,0,0,25,0,0,3,3,0,0,0,0,6,5,17,19,12,3,0,0,0,56,0,0,0,0,0,0,0,0,0,32,23,13,13,5,0,4,0,96,43,50,38,26,14,3,3,0,181,0,0
SSC51391,7,64,43,18,11,3,0,0,142,0,11,18,5,8,6,0,0,43,50,152,93,43,22,11,0,0,369,28,58,36,21,20,7,0,0,184,47,102,73,56,38,30,9,3,355,7,0,4,3,0,0,0,0,20,0,9,0,4,4,3,0,0,27,56,106,78,67,44,28,10,4,395,5,5,0,0,0,0,0,0,21,37,63,49,40,29,21,22,16,278,183,459,311,195,139,80,39,28,1433,7,47,34,24,11,0,0,0,123,5,14,15,8,8,0,0,0,56,74,220,117,53,33,9,0,0,511,22,50,42,30,21,13,0,3,175,26,46,20,30,16,10,5,0,156,4,9,5,3,0,0,0,0,31,5,11,3,12,6,4,3,0,41,31,64,28,47,26,13,6,3,228,0,0,4,0,3,0,0,0,13,26,60,39,30,27,21,35,26,255,167,460,283,185,127,63,43,34,1366,15,105
SSC51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9,5,3,0,16,0,0
SSC51393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,3,11,3,0,0,0,16,4,5,18,22,12,10,0,0,74,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,6,9,16,25,19,10,0,0,89,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,10,13,15,31,37,30,11,0,0,132,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,0,0,0,21,0,0,9,8,0,0,0,0,16,0,8,8,11,9,0,0,0,26,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,7,0,4,10,11,11,0,0,0,36,0,0,0,0,3,0,0,0,3,3,0,3,4,0,0,0,0,13,4,10,26,32,25,3,0,0,99,0,0
SSC51394,3,65,72,47,40,14,10,0,252,0,17,16,18,11,9,0,0,70,57,185,203,140,103,43,6,3,738,14,65,78,68,60,35,13,3,329,60,152,109,142,140,117,52,9,784,12,6,4,3,3,0,0,0,23,0,4,0,12,8,12,3,0,43,77,159,112,160,153,127,60,9,850,3,3,7,3,6,0,4,0,31,33,43,30,58,37,34,25,14,266,189,531,515,494,411,259,117,28,2538,0,62,71,38,11,11,0,0,189,4,20,23,23,9,4,0,0,91,92,280,233,136,64,33,10,0,842,21,71,107,88,80,26,5,0,405,40,57,66,45,45,23,9,0,282,3,7,5,11,5,0,0,0,37,9,3,27,25,22,19,6,3,108,47,64,96,88,71,40,12,4,421,3,3,14,9,10,4,3,0,41,28,32,41,59,46,50,28,18,295,198,520,585,436,293,167,64,21,2286,3,125
SSC51395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,4,0,0,14,0,0,0,0,0,0,0,0,4,3,0,0,6,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,15,0,0,0,3,0,3,0,0,8,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,3,7,8,0,9,0,0,37,0,0
SSC51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51397,0,0,0,0,3,4,4,0,16,0,0,0,7,6,0,0,0,16,4,8,24,29,13,12,3,0,102,0,8,10,11,18,21,8,3,77,24,41,55,67,67,48,12,3,317,3,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,13,27,46,56,70,73,45,19,3,342,0,0,3,0,0,0,0,0,7,8,9,18,18,15,18,4,3,91,50,68,117,135,136,106,34,10,652,0,7,7,5,3,3,0,0,23,0,3,7,10,8,0,0,0,32,7,22,36,38,32,19,0,0,159,3,8,16,35,30,25,0,0,123,13,21,25,24,14,9,0,0,108,0,5,5,4,0,0,0,0,17,3,0,3,7,7,5,0,0,31,23,33,32,33,24,10,0,3,155,3,0,0,4,0,0,4,0,15,14,8,9,16,17,21,3,3,87,42,82,110,142,103,87,5,11,585,0,7
SSC51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,10,0,0,0,0,24,0,9,6,12,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0
SSC51399,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,9,0,3,3,5,0,0,0,0,10,0,3,5,16,4,4,0,0,32,19,20,37,60,22,13,0,0,174,3,0,0,3,0,0,0,0,11,3,0,0,4,0,0,0,0,7,23,20,37,71,31,15,0,0,196,0,0,0,0,0,0,0,0,0,9,3,4,7,5,0,3,0,32,37,30,52,102,36,22,6,0,283,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,11,3,8,18,17,8,3,0,0,51,3,11,19,15,6,0,0,0,57,15,15,10,30,3,0,0,0,73,4,3,3,3,0,0,0,0,18,0,0,3,5,3,0,0,0,14,18,19,23,36,4,0,0,0,105,4,0,0,0,0,0,0,0,3,4,0,0,10,0,5,3,0,21,35,40,59,75,27,4,8,0,253,0,0
SSC51400,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,4,8,13,0,0,0,32,0,0,6,3,9,6,3,0,28,0,10,22,19,26,10,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,10,22,23,26,15,3,3,96,0,0,0,0,0,0,0,0,0,7,0,3,4,8,3,0,0,26,12,14,31,43,52,23,5,3,193,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,8,0,4,16,12,10,0,0,0,47,0,3,12,7,15,3,0,0,37,0,4,8,13,4,3,0,0,34,3,0,0,0,0,0,0,0,7,0,0,3,0,3,3,0,0,14,4,4,5,18,12,8,0,0,52,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,0,0,24,11,17,39,43,47,16,5,0,165,0,0
SSC51401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0
