SSC_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
SSC50863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,0,3,3,7,0,7,0,0,24
SSC50864,61,27,17,7,3,0,220,0,15,19,11,17,6,3,0,59,57,297,202,102,75,36,25,3,788,73,219,162,103,66,53,16,3,699,182,356,313,243,196,120,70,15,1494,43,45,24,20,13,4,5,0,151,20,35,44,38,26,14,11,0,193,239,438,381,302,229,145,90,13,1836,4,10,24,5,9,10,6,0,66,135,139,142,106,115,99,88,49,872,509,1223,982,660,523,348,225,80,4545
SSC50865,52,25,4,6,3,0,126,4,17,31,7,10,3,0,0,77,61,224,273,127,62,31,15,4,793,38,102,144,107,57,49,29,4,529,73,168,188,131,113,64,41,7,779,9,11,11,7,5,0,3,0,52,10,12,35,20,5,3,7,0,99,93,196,235,160,119,70,55,16,932,0,6,9,14,6,11,3,3,55,37,43,53,45,32,54,52,48,359,227,620,801,479,299,223,156,77,2865
SSC50866,13,20,9,0,0,0,54,0,4,11,10,4,3,0,0,34,15,56,80,52,25,9,4,3,235,11,30,63,56,31,9,11,0,211,49,105,112,111,90,31,9,3,517,18,10,3,3,0,0,0,0,32,0,8,9,18,7,5,4,0,48,70,122,118,135,95,36,13,3,594,0,3,7,3,0,3,0,0,15,25,25,37,29,20,17,7,5,169,120,252,327,302,193,83,32,9,1310
SSC50867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,3,3,0,0,3,0,0,0,10
SSC50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,3,0,0,0,8
SSC50870,4,4,6,4,0,0,23,0,0,3,4,3,3,0,0,17,3,5,17,23,13,11,4,0,80,3,9,10,18,19,12,5,3,80,11,21,20,30,45,18,3,0,149,0,0,3,3,0,0,0,0,10,0,0,0,3,9,3,0,0,12,12,25,25,34,49,16,3,0,169,0,0,0,0,0,0,0,0,6,19,13,7,31,24,22,6,0,135,42,60,65,122,118,72,24,3,508
SSC50871,3,3,0,3,0,0,11,0,0,3,5,0,0,0,0,10,0,30,22,11,4,0,0,0,73,4,7,7,7,9,0,0,0,33,21,22,31,38,24,7,3,0,153,4,3,3,0,3,0,0,0,15,0,0,7,3,3,3,0,0,19,30,28,39,36,32,12,5,0,186,0,0,3,0,0,0,0,0,5,11,8,13,11,13,10,0,3,64,46,78,92,80,61,22,12,4,387
SSC50872,15,17,16,9,0,0,63,5,16,7,17,14,3,0,0,70,35,88,103,66,56,48,12,4,407,8,56,66,76,62,27,13,0,305,94,151,139,151,138,96,33,8,802,21,7,12,6,7,3,0,0,53,3,15,14,21,21,12,4,3,87,122,169,167,172,162,106,39,6,945,0,3,0,4,5,7,3,0,29,29,38,20,37,46,45,23,4,241,195,386,377,389,359,249,90,20,2071
SSC50873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,7,4,8,0,0,23
SSC50875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,13,0,6,0,3,6,5,0,0,22
SSC50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9
SSC50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SSC50880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,0,14,0,0,3,3,11,6,3,0,28
SSC50881,36,18,9,9,4,0,112,0,6,15,13,27,5,3,0,73,30,147,117,79,66,63,25,12,530,32,76,71,92,105,65,35,7,478,149,198,154,209,217,164,91,25,1200,35,21,24,12,11,9,0,0,116,17,23,12,24,38,29,11,6,151,200,237,191,249,266,196,99,30,1472,0,4,5,5,11,15,11,0,53,93,109,95,136,165,155,171,107,1037,349,617,527,596,646,511,345,156,3742
SSC50882,10,6,6,0,0,0,35,0,7,16,6,8,0,0,0,38,11,61,42,26,34,17,8,0,202,9,23,34,44,37,33,8,5,184,103,136,115,124,116,48,33,10,679,28,14,10,5,7,3,0,0,70,11,10,10,14,10,8,0,0,68,137,163,136,140,136,60,32,6,818,0,3,0,3,3,5,3,0,19,61,40,49,56,55,59,61,46,417,222,308,284,279,273,167,121,54,1712
SSC50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10
SSC50884,76,64,35,24,0,0,259,3,25,34,22,18,11,0,0,115,62,219,200,139,93,29,14,3,755,17,47,58,62,64,38,20,3,306,54,77,69,50,65,26,14,10,360,10,3,3,8,3,3,0,0,25,4,7,12,12,9,8,3,0,51,68,82,77,72,72,38,17,10,437,5,5,3,9,4,3,0,4,36,35,35,31,37,30,44,35,20,261,185,461,493,398,322,184,86,38,2170
SSC50885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,14,0,3,0,0,3,3,0,0,8,4,3,6,7,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,15,10,12,7,13,15,15,3,0,72
SSC50886,52,13,14,13,4,0,130,3,33,18,10,18,4,3,0,88,80,266,186,113,72,38,11,6,764,62,161,161,126,82,39,6,5,640,162,308,276,269,206,126,47,9,1408,41,14,15,17,11,3,0,0,101,15,19,38,41,29,23,7,8,180,214,340,334,328,245,153,58,15,1687,11,19,13,11,13,8,0,0,78,97,88,106,120,94,87,86,107,786,472,948,862,727,536,334,170,131,4170
SSC50887,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,8,11,10,7,0,0,29
SSC50888,3,3,0,3,0,0,5,0,0,3,0,0,0,0,0,3,0,4,10,11,0,0,0,0,26,0,0,5,0,8,4,0,0,23,3,24,15,8,13,12,3,0,78,0,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,8,3,24,15,12,18,12,3,0,86,0,0,0,0,0,0,0,0,0,3,3,3,0,8,4,0,0,14,11,37,37,31,31,18,0,0,162
SSC50889,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,11,4,9,5,3,0,0,24,0,4,3,6,5,0,0,0,17,11,31,20,11,5,6,3,0,84,4,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,7,12,31,23,13,11,6,3,0,99,0,3,0,0,0,0,0,0,4,21,25,20,11,16,10,0,0,102,36,79,54,42,31,22,3,0,263
SSC50890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,3,4,0,0,17
SSC50891,0,3,0,0,0,0,3,0,0,3,4,0,3,0,0,13,7,8,9,8,0,3,0,0,36,0,3,0,10,9,0,0,0,23,13,4,18,23,20,5,0,3,88,4,0,3,7,0,0,0,0,12,0,0,0,4,0,3,3,0,9,21,4,18,32,22,10,3,3,109,0,0,0,0,0,0,0,0,0,6,0,8,6,11,4,0,0,30,33,19,45,59,45,22,5,3,224
SSC50892,10,8,0,0,0,0,40,0,0,3,0,0,0,0,0,3,0,44,29,21,5,3,0,0,97,4,18,21,17,4,0,0,0,61,16,125,65,66,27,3,0,0,303,0,0,0,3,0,0,0,0,5,0,5,3,0,3,0,0,0,7,19,128,66,66,32,3,0,0,317,0,3,3,0,0,0,0,0,5,19,104,74,58,16,3,0,0,285,49,322,203,171,56,10,0,0,808
SSC50893,37,24,18,27,3,0,144,0,20,37,29,28,10,3,0,123,22,259,303,159,113,70,26,8,954,25,114,153,112,102,48,33,7,589,82,261,343,252,178,62,19,9,1206,19,19,16,14,9,6,0,0,77,6,34,30,23,20,15,3,3,129,111,314,383,288,211,79,21,14,1417,8,13,6,7,13,5,0,0,52,98,100,117,103,94,52,43,15,619,255,843,1035,721,574,305,130,43,3905
SSC50894,0,9,4,7,0,0,14,0,0,0,7,4,0,0,0,10,8,13,5,11,11,13,0,0,60,3,6,14,13,12,7,3,0,57,16,24,24,36,33,16,0,0,148,0,0,0,0,0,0,0,0,4,5,10,0,0,4,0,0,0,26,23,30,27,37,39,21,0,0,175,3,0,0,0,3,0,0,0,8,5,13,6,12,16,11,3,0,58,36,61,54,85,88,52,10,0,386
SSC50895,29,31,11,13,0,0,94,0,3,20,15,15,5,0,0,56,24,55,112,94,80,34,7,3,410,7,22,30,39,52,33,10,3,203,14,41,37,43,70,42,19,3,264,7,0,0,0,6,0,3,0,17,0,0,0,3,9,15,3,0,34,22,41,40,49,81,57,21,4,316,0,0,4,0,3,6,0,0,16,12,25,13,17,39,31,8,3,156,71,151,241,247,289,188,49,13,1254
SSC50896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6
SSC50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC50898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,5,0,0,20
SSC50899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50901,7,3,9,0,0,0,30,0,3,0,4,3,0,0,0,12,12,37,23,20,15,18,3,0,127,7,28,16,30,23,22,0,4,126,34,42,42,46,59,23,15,4,262,3,3,3,0,0,0,0,0,14,0,0,10,5,3,0,0,0,22,39,51,48,55,66,20,13,3,297,3,3,3,0,0,0,0,0,8,16,8,6,24,18,21,38,44,169,78,132,109,130,130,76,61,55,773
SSC50902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5,4,3,6,4,0,0,0,19,4,8,6,9,7,3,0,0,40
SSC50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,18,0,0,0,0,5,5,0,0,12,0,3,11,3,4,0,0,0,28,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,11,3,5,3,3,0,36,0,0,0,0,0,0,0,0,3,17,9,9,4,9,7,3,0,66,20,18,31,15,27,21,7,3,138
SSC50904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,3,0,0,7
SSC50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,16,0,3,0,4,4,10,0,0,20,4,3,11,10,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,11,10,7,0,0,0,32,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,7,3,13,11,14,21,16,3,0,80
SSC50907,262,103,66,46,4,3,846,8,99,104,63,45,18,4,0,340,194,1219,647,307,215,119,20,9,2733,84,363,252,157,133,85,17,9,1093,168,490,223,173,183,97,30,13,1370,31,24,14,9,6,8,4,3,99,8,47,40,36,22,22,8,0,189,204,557,280,221,215,115,42,15,1655,8,38,8,7,7,9,7,3,91,112,338,185,150,136,98,67,25,1113,621,2957,1749,1011,820,492,165,63,7873
SSC50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,3,5,3,9,3,0,0,26
SSC50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,4,0,0,3,0,0,17,3,12,4,3,3,3,0,0,30
SSC50910,5,3,4,0,0,0,18,0,9,9,3,3,0,0,0,23,5,49,40,36,26,13,5,0,174,12,47,42,46,38,12,10,0,208,113,206,134,110,72,49,19,3,701,18,16,13,3,8,3,0,0,61,8,13,5,9,3,4,0,0,44,138,234,151,119,86,61,18,3,805,0,3,5,0,0,0,0,0,14,21,34,37,24,33,16,20,4,190,180,377,292,234,183,112,55,11,1435
SSC50911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50912,27,26,14,8,0,0,115,0,13,28,13,7,9,3,0,84,37,171,162,101,57,28,21,8,580,37,105,110,141,75,43,39,13,562,183,371,263,272,173,112,72,30,1482,38,21,9,8,9,0,0,0,84,19,22,32,19,24,11,15,4,137,243,405,308,293,200,122,89,33,1706,4,13,8,6,11,8,4,5,54,58,88,68,71,52,59,73,73,540,373,826,712,658,420,280,233,137,3639
SSC50913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,9,6,3,3,7,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,9,4,8,8,6,4,0,38,0,0,0,0,0,0,0,0,0,3,0,7,0,9,0,0,0,20,8,11,11,9,16,5,8,0,72
SSC50914,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,12
SSC50915,10,5,3,4,3,0,27,0,3,4,3,3,3,0,0,19,4,35,27,29,19,4,3,0,121,13,29,30,26,19,5,0,0,117,48,70,80,60,47,31,15,7,351,13,9,3,9,6,3,0,0,42,3,7,14,6,9,11,0,0,50,69,82,93,81,60,41,14,7,444,0,0,3,4,0,0,0,0,18,45,28,60,40,43,30,34,13,285,131,181,227,178,145,90,59,17,1025
SSC50916,0,3,0,0,0,0,11,0,0,3,3,3,0,0,0,7,3,11,7,9,4,4,0,0,41,0,10,8,8,4,0,0,0,40,0,27,12,19,9,0,0,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,29,15,19,13,0,0,0,73,0,0,0,0,0,0,0,0,4,20,33,32,30,25,14,3,5,152,23,91,66,71,56,27,3,3,328
SSC50917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50918,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,7,3,3,0,0,0,11,0,0,0,4,0,0,0,0,9,0,0,10,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,3,3,0,10,3,0,20,0,3,22,18,16,9,3,0,78
SSC50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,11
SSC50920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,3,0,5,3,0,3,0,11,0,3,0,6,5,0,3,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,3,9,6,0,3,0,30,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,3,0,16,0,6,6,17,14,9,7,0,65
SSC50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50922,66,58,36,22,8,0,226,3,19,34,45,36,5,3,0,141,60,219,276,204,110,73,34,4,973,27,52,107,109,86,55,31,17,487,59,115,133,148,114,51,39,17,670,12,5,6,6,6,0,0,0,36,7,9,24,19,17,12,8,4,99,78,123,157,175,139,65,50,24,816,0,3,15,11,4,4,3,4,41,22,25,31,49,35,46,71,52,333,193,486,674,651,442,265,197,109,3022
SSC50923,31,46,43,14,3,0,152,0,4,7,24,15,11,3,3,70,28,50,84,110,76,53,31,28,468,7,15,9,46,41,30,29,13,195,9,10,28,38,29,20,28,23,183,3,0,3,0,0,0,0,0,15,3,0,3,3,3,9,10,6,36,13,12,31,44,26,24,39,36,235,0,0,3,3,0,4,4,9,23,19,4,19,16,16,32,60,144,316,75,88,196,286,222,176,170,236,1452
SSC50924,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,3,3,0,0,24,4,4,8,8,6,6,0,0,41
