SSC_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC51381,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
SSC51382,89,0,0,3,0,89,75,0,0,3,0,75,0,0,0,0,0,0,14,3,0,0,0,22,42,4,0,3,0,49,0,3,0,0,0,0,19,0,0,0,0,24,3,0,0,0,0,3,82,16,0,3,0,96,0,0,0,0,0,0,6,0,0,0,0,9,250,11,0,8,4,273
SSC51383,478,17,0,0,0,499,1986,67,0,0,0,2054,280,62,4,0,3,345,0,0,0,0,0,0,123,10,0,0,0,131,3,0,0,0,0,3,15,0,0,0,0,15,3,0,0,0,0,4,428,69,4,0,6,501,8,0,0,0,0,8,31,4,0,0,0,39,2927,161,3,3,3,3104
SSC51384,188,6,0,0,0,201,228,5,0,0,0,239,59,12,0,0,0,78,47,28,48,0,0,126,62,4,0,0,0,67,6,0,0,0,0,6,11,3,0,0,0,9,0,0,0,0,0,0,180,55,48,0,0,283,0,0,0,0,0,3,18,3,9,0,0,31,614,73,63,0,3,755
SSC51385,1207,179,16,0,0,1401,940,197,18,0,4,1164,297,240,54,0,5,605,32,73,0,0,0,103,193,113,30,0,0,334,0,6,0,0,0,13,32,22,3,0,0,51,14,3,0,0,0,19,573,466,87,0,5,1131,3,8,0,0,0,13,59,17,0,0,51,131,2785,865,131,0,61,3838
SSC51386,402,24,0,0,0,429,314,4,0,0,0,327,200,17,3,0,0,221,74,66,0,0,0,146,91,11,0,0,0,100,4,40,13,0,0,63,13,4,0,0,0,20,7,6,0,0,0,15,390,145,16,0,3,553,5,0,0,0,0,8,31,10,3,0,0,51,1149,182,22,0,3,1360
SSC51387,18,0,0,0,0,18,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
SSC51388,38,0,0,0,0,38,36,0,0,0,0,37,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80
SSC51389,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC51390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,244,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,0,0,0,0,0,0,267,0,0,0,0,266,0,0,0,0,0,0,3,0,0,0,0,3,273,0,0,0,0,278
SSC51391,295,42,3,0,3,340,425,111,13,0,4,551,180,140,33,0,3,354,89,85,11,0,0,183,151,63,3,0,0,222,7,4,4,0,0,10,10,8,0,0,0,25,6,0,0,0,0,11,441,309,54,0,3,804,13,3,0,0,0,13,34,16,0,0,0,52,1203,478,71,0,8,1760
SSC51392,18,0,0,3,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,20
SSC51393,47,0,0,0,0,47,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,143,0,0,0,0,143
SSC51394,1307,96,8,0,0,1408,1164,163,0,0,0,1332,189,94,6,0,0,280,3,18,0,0,0,23,101,87,5,0,0,189,4,0,0,0,0,4,11,12,3,0,0,23,9,4,0,0,0,15,317,212,7,0,0,537,7,0,0,0,0,8,59,12,0,0,0,70,2853,479,15,0,0,3350
SSC51395,23,0,0,0,0,23,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,45
SSC51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51397,316,0,0,0,0,319,407,0,0,0,0,403,39,0,0,0,0,39,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,71,0,0,0,0,71,3,0,0,0,0,3,9,0,0,0,3,17,802,0,0,0,3,812
SSC51398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51399,119,0,0,0,0,119,221,0,0,0,0,221,23,3,0,0,0,28,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,43,3,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,3,381,3,0,0,0,382
SSC51400,101,0,0,0,0,105,102,0,0,5,0,105,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,223,0,0,3,0,225
SSC51401,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC51402,179,0,0,0,0,183,601,3,0,0,0,607,161,0,0,0,0,165,47,0,38,0,0,84,108,0,0,0,0,109,3,0,4,0,0,7,13,0,0,0,0,8,3,0,0,0,0,3,329,4,41,0,0,374,6,0,0,0,0,10,15,0,3,0,0,19,1137,8,46,0,4,1195
SSC51403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
SSC51404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,51,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,59,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,63
SSC51405,629,223,201,0,3,1057,512,201,244,3,3,963,201,266,593,0,3,1066,0,33,203,0,3,241,118,101,159,0,0,386,0,0,15,0,0,16,8,3,12,0,0,15,4,5,10,0,0,16,332,415,992,0,9,1743,9,5,8,0,0,18,29,14,37,0,4,76,1503,857,1482,3,15,3859
SSC51406,399,72,17,0,0,491,1588,131,102,0,0,1819,401,100,144,0,3,647,4,0,27,0,0,34,149,22,19,0,0,194,0,5,4,0,0,8,13,0,4,0,0,17,9,0,3,0,0,14,573,126,206,0,3,911,15,49,0,0,0,69,30,14,11,0,0,60,2611,398,330,0,3,3342
SSC51407,12,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,27
SSC51408,161,6,0,15,0,184,145,0,0,0,0,149,114,5,0,0,0,118,10,8,0,0,0,26,36,0,0,0,0,39,3,0,3,0,0,3,13,0,0,0,0,14,0,0,0,0,0,0,181,11,6,3,0,198,3,0,0,0,0,3,10,0,0,0,0,11,505,17,6,21,0,545
SSC51409,960,56,3,0,0,1020,1256,38,3,0,0,1290,199,25,8,0,0,233,50,51,3,0,0,97,187,36,3,0,0,231,5,25,0,0,0,27,8,11,0,0,0,21,11,3,0,0,0,18,460,153,15,0,0,624,8,3,0,0,0,7,58,16,0,0,0,73,2738,260,16,3,0,3020
SSC51410,455,66,23,0,0,548,343,64,18,0,0,428,78,25,10,0,0,120,15,0,0,0,0,15,50,4,3,0,0,57,0,0,0,0,0,0,78,4,0,0,5,92,3,0,0,0,0,7,226,37,21,0,5,283,3,0,22,0,0,28,16,0,6,0,3,28,1039,169,92,4,9,1312
SSC51411,16,0,0,0,0,16,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
SSC51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51413,26,0,0,0,0,27,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,42
SSC51414,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC51415,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC51416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51419,42,0,0,0,0,41,28,0,0,0,0,28,0,0,0,0,0,0,16,0,0,0,0,13,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,37,0,0,0,0,36,0,0,0,0,0,0,7,0,0,0,0,7,106,0,0,0,3,110
SSC51420,25,0,0,0,0,25,20,0,0,0,0,16,3,0,0,0,0,3,10,0,0,0,0,10,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,4,71,0,0,0,0,74
SSC51421,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,10,0,0,0,0,10,8,0,0,0,0,4,3,0,0,0,0,3,58,0,0,0,0,56,3,0,0,0,0,3,0,0,0,0,0,0,57,0,0,0,0,59
SSC51423,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC51424,486,10,0,0,0,500,1787,55,0,0,0,1842,280,65,0,0,0,345,9,3,0,0,0,8,134,15,0,0,0,147,0,0,0,0,0,0,15,0,0,0,0,15,8,0,0,0,0,8,442,83,0,0,0,520,20,0,0,0,0,20,39,0,0,0,0,41,2766,153,0,3,0,2924
SSC51425,135,49,0,0,0,185,119,39,0,0,0,160,57,17,0,0,0,73,4,0,0,0,0,6,26,23,0,0,0,45,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,94,37,0,0,0,138,0,0,0,0,0,3,9,0,0,0,0,12,367,127,0,0,0,489
SSC51426,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC51427,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14
SSC51428,22,0,3,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,3,0,29
SSC51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,5,0,0,0,0,6,0,0,0,0,0,0,45,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,50
SSC51430,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SSC51431,52,0,0,0,0,51,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,84,0,0,0,0,89
SSC51432,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SSC51433,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SSC51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51435,335,18,0,0,0,352,952,42,0,0,0,994,102,16,0,0,0,127,0,0,0,0,0,0,35,9,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,149,28,0,0,0,175,6,0,0,0,0,6,17,3,0,0,0,22,1462,90,0,0,3,1557
SSC51436,14,0,0,0,0,14,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
SSC51437,2430,158,3,0,0,2595,3402,159,17,4,0,3573,613,109,33,0,4,759,103,70,3,0,0,176,480,62,9,0,0,556,5,7,0,0,0,15,57,3,0,0,0,60,28,3,0,0,0,31,1280,249,50,0,3,1589,26,55,0,0,0,80,141,27,3,0,0,170,7285,647,70,4,8,8014
SSC51438,51,0,0,0,0,52,21,0,0,0,3,26,3,0,0,0,0,3,9,0,0,0,0,14,16,0,3,0,0,21,0,0,0,0,0,0,14,0,4,0,0,16,5,0,0,0,0,5,51,0,7,0,0,59,4,0,0,0,0,4,0,0,0,0,0,0,136,3,5,0,3,149
SSC51439,16,0,0,0,0,16,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SSC51440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51441,6,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,16
SSC51442,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
SSC51443,45,0,0,4,0,50,18,0,0,0,0,18,56,8,6,0,0,67,33,6,0,0,0,40,21,0,0,0,0,21,3,0,0,0,0,3,636,17,14,0,0,669,11,0,0,0,0,9,758,28,20,3,0,816,5,0,0,0,0,8,12,0,0,0,0,10,833,28,20,8,0,892
SSC51444,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SSC51445,235,4,0,7,0,246,179,0,0,0,3,184,43,0,0,0,0,44,9,0,0,0,0,15,48,0,0,0,0,47,0,7,0,0,0,10,4,0,0,9,0,9,6,0,0,0,0,9,111,10,0,9,0,129,3,0,0,0,0,3,16,0,0,5,0,21,541,15,0,18,5,581
SSC51446,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC51447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51448,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC51449,59,0,0,0,0,65,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,116,0,0,0,0,114
SSC51450,13,0,0,0,0,13,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SSC51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51453,27,0,0,0,0,25,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,50,0,0,3,0,55
SSC51454,13,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,38
SSC51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51456,380,23,0,0,0,405,322,29,3,0,0,349,63,26,0,0,0,89,0,0,0,0,0,0,54,8,0,0,0,67,0,6,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,4,125,39,3,0,0,163,14,30,0,0,0,44,24,0,0,0,0,28,860,121,5,0,3,990
SSC51457,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC51458,280,451,26,0,0,752,194,692,83,0,0,963,69,585,142,0,0,796,16,81,6,0,0,94,61,311,62,0,0,437,0,15,0,0,0,13,7,21,9,0,0,43,3,12,3,0,0,21,158,1018,222,0,3,1404,0,7,0,0,0,13,15,48,10,0,3,75,644,2214,342,0,4,3209
SSC51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51460,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SSC51461,275,0,0,0,0,282,512,0,0,7,0,518,108,0,0,0,0,114,0,0,0,0,0,0,72,0,0,0,0,72,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,199,0,0,0,0,202,8,0,0,0,0,8,27,0,0,0,0,25,1017,0,0,10,3,1027
SSC51462,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SSC51463,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
