SSC_CODE_2016,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SSC51305,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,7,0,10,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,14,0,0,3,0,0,0,0,0,0,6
SSC51306,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51307,9,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC51308,3,0,0,0,0,0,3,8,0,16,8,14,46,0,9,3,41,3,7,135,35,33,110,0,26,12,67,14,10,305,5,9,15,0,13,3,4,5,0,55,26,4,178,0,29,4,27,63,3,340,7,4,13,0,15,6,11,6,0,63,48,5,13,7,25,206,10,30,0,331,20,0,12,36,4,23,6,29,0,139,17,8,7,3,29,8,59,19,0,147,3,3,5,0,3,6,0,3,0,28,7,9,4,0,21,0,0,0,0,49,5,5,6,0,8,29,0,0,0,48,19,54,28,0,26,0,7,3,0,135,3,11,19,12,7,0,6,43,0,101,46,49,40,76,52,0,6,15,3,285,20,149,11,70,26,3,0,9,0,289,13,101,9,132,41,0,6,10,3,320,0,0,3,9,0,6,0,3,0,20,3,10,47,19,10,0,3,8,3,103,17,9,26,8,21,4,10,24,13,138
SSC51309,50,0,0,0,0,0,4,9,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51310,4,0,0,0,0,0,0,8,0,15,14,24,8,0,9,0,4,0,0,55,3,10,7,0,11,6,0,0,0,33,3,3,0,0,3,0,0,0,0,12,19,6,28,0,10,3,0,6,0,64,15,8,0,0,3,8,0,0,0,36,20,3,0,0,4,47,4,7,3,83,19,0,4,30,0,7,0,10,0,76,12,7,3,5,8,0,5,0,0,35,0,6,0,0,0,3,0,0,0,11,12,20,0,0,15,0,0,0,3,44,5,10,3,0,13,15,0,3,0,45,18,86,10,0,23,0,0,0,0,145,0,5,0,0,10,0,0,9,0,25,20,17,3,13,24,0,0,0,3,78,15,85,0,17,10,0,0,0,0,132,12,70,3,13,20,0,0,0,0,127,7,0,0,9,3,0,0,0,0,22,3,4,4,10,7,0,0,3,0,25,19,12,3,0,8,4,3,4,13,67
SSC51311,5,0,3,0,3,0,0,5,0,20,0,11,10,0,0,0,0,0,0,24,9,3,14,0,9,3,10,7,0,51,0,3,4,0,0,0,3,0,0,18,9,5,38,0,9,4,7,8,0,82,3,5,5,0,6,3,3,0,0,24,13,4,0,3,6,62,4,13,0,103,14,0,4,16,3,7,4,13,0,59,5,7,3,0,7,0,25,3,0,57,0,4,0,0,0,0,0,0,0,8,4,7,0,0,13,0,0,0,0,25,0,0,0,0,3,11,0,3,0,14,4,24,5,0,14,3,0,0,0,50,5,0,0,0,3,0,0,7,0,23,7,26,3,14,11,0,0,0,0,59,3,64,7,18,9,0,0,0,0,107,3,41,3,38,28,0,4,7,0,122,0,8,3,0,0,3,0,3,0,11,0,0,5,6,0,0,0,0,0,19,3,7,9,7,10,0,4,5,10,49
SSC51312,0,0,0,0,0,0,0,0,0,4,4,3,15,0,0,0,10,0,0,32,17,0,13,0,5,3,6,4,0,46,0,0,3,0,0,0,3,0,0,10,3,3,14,0,10,3,0,4,0,47,0,0,0,0,0,0,0,0,0,9,8,0,0,0,7,19,0,3,0,46,7,0,0,3,3,5,0,14,0,33,0,0,0,0,0,0,9,0,0,10,0,3,0,0,0,0,0,0,0,4,3,3,0,0,4,0,0,0,0,6,0,0,0,0,3,3,0,0,0,8,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,11,0,6,0,7,3,0,0,0,0,22,3,23,0,11,5,0,0,0,0,51,0,20,3,12,12,0,0,0,0,47,0,0,0,0,0,0,0,3,0,7,0,0,4,3,3,0,0,0,0,12,0,0,6,0,4,0,0,0,4,18
SSC51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51314,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51315,7,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51316,16,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51317,0,0,0,0,0,0,0,0,0,3,4,3,6,0,3,0,12,0,0,28,4,0,9,0,4,0,3,4,0,30,0,0,0,0,3,0,0,0,0,3,7,0,31,0,11,0,5,11,0,61,0,0,0,0,0,6,0,0,0,11,8,0,3,0,4,15,0,3,0,35,3,0,0,0,0,4,0,7,0,22,3,0,3,0,4,0,4,3,0,17,4,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,5,4,10,3,0,3,0,3,0,0,26,0,0,3,0,0,0,0,9,0,12,8,11,3,12,12,0,0,0,0,40,0,33,8,7,3,0,0,0,0,55,6,16,0,12,5,0,0,0,0,45,0,4,5,3,3,0,0,0,0,10,0,0,8,3,5,0,0,0,0,18,0,3,10,0,0,0,3,0,6,39
SSC51318,47,0,0,0,0,0,0,9,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51319,13,7,0,0,3,0,4,10,0,33,83,202,136,5,65,5,69,46,7,620,60,58,72,5,35,26,16,17,0,290,28,26,7,0,14,0,9,3,3,94,162,72,528,3,104,16,24,112,13,1032,48,33,14,0,26,40,14,3,0,180,119,38,41,9,30,384,27,44,3,688,121,18,106,221,25,29,7,80,3,623,34,41,14,31,44,18,74,13,0,253,22,50,26,0,13,16,0,3,0,127,64,136,0,0,112,15,0,0,9,336,39,22,3,0,55,100,0,0,0,213,109,458,78,0,125,13,3,5,7,792,53,51,32,42,37,4,10,113,3,344,76,145,45,123,117,0,4,5,7,519,65,548,28,138,64,3,4,10,4,865,55,589,41,232,154,4,6,19,3,1087,35,31,16,56,20,6,0,12,3,183,33,56,118,77,37,3,3,11,0,333,61,74,59,25,39,30,12,32,36,363
SSC51320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51321,35,0,0,0,4,0,0,3,0,48,0,3,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,12,9,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,6,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,5,0,13,0,0,0,0,0,3,0,18,0,10,0,14,3,0,0,0,0,24,0,0,0,3,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,7,3,0,3,4,5,0,0,3,0,12
SSC51322,20,0,0,0,0,0,0,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51323,5,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51324,25,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51325,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51326,4,3,7,0,4,0,0,0,0,28,44,53,146,0,35,0,151,31,9,470,59,36,173,6,53,27,54,28,3,428,17,13,23,0,13,0,10,6,0,88,62,19,399,0,66,8,55,115,13,733,24,7,16,0,15,25,15,6,0,108,74,9,30,6,31,343,22,59,3,573,33,3,24,90,6,62,11,65,0,301,15,9,15,4,39,5,59,15,0,167,7,7,16,0,10,13,0,3,0,64,16,23,4,0,51,3,0,0,0,99,11,8,11,3,28,61,0,3,0,126,33,102,55,0,58,6,3,13,3,268,14,16,26,10,23,0,0,56,0,148,78,75,79,193,74,3,5,4,15,521,47,230,13,165,52,0,0,19,4,528,28,237,31,202,105,12,0,17,8,644,14,15,14,51,16,11,0,9,0,127,16,9,81,38,22,4,3,7,4,182,41,27,56,4,30,20,20,13,39,250
SSC51327,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,0,0,0,15,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4
SSC51328,26,3,11,0,4,0,0,14,0,64,10,4,27,0,3,0,19,3,0,70,13,3,23,0,4,0,25,3,0,74,4,0,3,0,0,0,0,0,0,12,19,7,74,0,18,0,18,20,0,152,7,5,4,0,5,0,6,0,0,28,9,0,8,0,6,48,3,12,0,82,7,0,0,3,4,3,0,9,0,23,13,3,6,0,14,3,34,0,0,68,0,0,0,0,4,0,0,0,0,3,3,3,3,0,3,0,0,0,0,9,0,0,4,0,3,7,0,0,0,24,0,22,6,0,13,3,0,0,0,48,3,0,4,0,5,0,0,3,0,15,11,9,4,19,23,0,0,3,5,73,4,31,9,26,10,0,0,0,0,70,4,20,3,31,19,0,0,6,0,78,0,3,4,5,3,0,0,6,0,21,0,3,23,11,3,0,0,3,3,46,8,0,4,3,3,0,9,4,12,46
SSC51329,3,3,6,0,3,0,0,4,0,20,11,18,83,0,15,0,59,12,3,199,30,14,131,3,39,21,86,60,0,387,3,3,20,0,11,0,13,3,0,50,22,17,227,0,33,10,54,93,4,449,16,6,27,0,39,20,66,14,3,189,72,9,33,8,34,306,42,62,8,570,32,0,25,42,6,72,3,88,6,283,12,8,21,15,89,16,194,18,0,379,3,4,11,0,5,3,0,0,0,29,8,11,4,0,36,3,0,3,0,67,3,3,10,0,21,20,5,3,3,63,15,61,50,0,34,3,5,9,3,173,12,8,17,14,16,3,14,67,0,155,20,44,19,70,53,0,7,16,3,221,7,116,9,83,42,0,0,22,4,286,20,103,29,302,58,3,11,41,0,566,6,4,3,19,6,0,0,19,0,63,14,19,116,48,21,6,5,27,4,253,7,9,59,14,16,19,56,35,35,254
SSC51330,22,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51331,9,0,0,0,0,0,0,3,0,13,0,3,3,0,0,0,4,0,0,10,6,7,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,4,3,0,16,0,3,0,0,3,0,30,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,16,12,0,0,3,0,0,0,3,0,26,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,14,3,0,3,0,0,0,0,23,0,0,0,0,0,0,0,4,0,3,3,3,0,3,0,0,0,0,0,16,3,19,0,6,0,0,0,3,0,35,0,10,0,4,8,0,0,0,0,30,0,0,0,0,4,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,3,4,0,0,3,0,0,0,0,15
